,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-19-00,1.2,2.0,1.0,8.2,2.0,4.0,2.0,-999.0
2019-02-19-01,-999.0,-999.0,1.5,9.3,-999.0,-999.0,-999.0,-999.0
2019-02-19-02,-999.0,-999.0,1.0,12.4,-999.0,-999.0,-999.0,-999.0
2019-02-19-03,1.5,2.6,1.5,12.9,2.0,5.0,1.0,2.0
2019-02-19-04,-999.0,-999.0,1.5,7.7,-999.0,-999.0,-999.0,-999.0
2019-02-19-05,-999.0,-999.0,1.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-02-19-06,3.7,5.0,3.1,2.1,2.0,4.0,1.0,1.0
2019-02-19-07,-999.0,-999.0,3.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-02-19-08,-999.0,-999.0,5.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-02-19-09,2.2,3.1,3.6,4.1,3.0,2.0,3.0,1.0
2019-02-19-10,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-02-19-11,-999.0,-999.0,4.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-02-19-12,2.0,2.5,1.5,2.6,-999.0,4.0,2.0,3.0
2019-02-19-13,-999.0,-999.0,1.0,3.6,-999.0,-999.0,-999.0,-999.0
2019-02-19-14,-999.0,-999.0,2.6,3.1,-999.0,-999.0,-999.0,-999.0
2019-02-19-15,1.3,1.0,2.6,1.5,2.0,1.0,2.0,1.0
2019-02-19-16,-999.0,-999.0,1.5,2.6,-999.0,-999.0,-999.0,-999.0
2019-02-19-17,-999.0,-999.0,1.0,2.1,-999.0,-999.0,-999.0,-999.0
2019-02-19-18,2.8,1.0,0.5,1.0,1.0,2.0,1.0,3.0
2019-02-19-19,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
2019-02-19-20,-999.0,-999.0,2.1,1.5,-999.0,-999.0,-999.0,-999.0
2019-02-19-21,1.4,1.5,1.5,2.6,2.0,1.0,2.0,2.0
2019-02-19-22,-999.0,-999.0,0.5,-999.0,-999.0,-999.0,-999.0,-999.0
2019-02-19-23,-999.0,-999.0,1.0,1.5,-999.0,-999.0,-999.0,-999.0
