,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-30-00,3.0,1.5,1.5,6.7,2.0,2.0,3.0,2.0
2019-11-30-01,-999.0,-999.0,2.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-11-30-02,-999.0,-999.0,4.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-30-03,1.4,1.0,3.6,6.7,1.0,2.9,4.0,1.0
2019-11-30-04,-999.0,-999.0,2.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-30-05,-999.0,-999.0,3.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-30-06,2.2,3.0,2.1,6.2,2.0,2.2,3.0,3.0
2019-11-30-07,-999.0,-999.0,1.5,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-30-08,-999.0,-999.0,2.1,8.2,-999.0,-999.0,-999.0,-999.0
2019-11-30-09,1.7,0.5,3.1,7.7,4.0,2.6,3.0,1.0
2019-11-30-10,-999.0,-999.0,2.6,8.2,-999.0,-999.0,-999.0,-999.0
2019-11-30-11,-999.0,-999.0,1.5,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-30-12,1.2,2.0,1.0,6.7,3.0,2.1,3.0,3.0
2019-11-30-13,-999.0,-999.0,1.0,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-30-14,-999.0,-999.0,2.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-30-15,0.9,1.0,2.6,5.1,5.0,2.4,3.0,1.0
2019-11-30-16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-11-30-17,-999.0,-999.0,3.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-11-30-18,1.3,1.5,1.5,6.7,2.0,3.6,2.0,1.0
2019-11-30-19,-999.0,-999.0,2.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-11-30-20,-999.0,-999.0,2.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-30-21,1.0,1.0,2.1,6.2,2.0,2.7,2.0,1.0
2019-11-30-22,-999.0,-999.0,2.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-11-30-23,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
