,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-19-00,1.6,4.5,1.5,6.7,3.0,2.0,1.0,2.0
2019-06-19-01,-999.0,-999.0,1.0,8.2,-999.0,-999.0,-999.0,-999.0
2019-06-19-02,-999.0,-999.0,1.0,10.3,-999.0,-999.0,-999.0,-999.0
2019-06-19-03,1.9,5.1,4.1,8.2,3.0,1.0,1.0,4.0
2019-06-19-04,-999.0,-999.0,4.6,10.3,-999.0,-999.0,-999.0,-999.0
2019-06-19-05,-999.0,-999.0,5.1,8.8,-999.0,-999.0,-999.0,-999.0
2019-06-19-06,1.2,3.5,5.7,9.8,2.0,2.0,5.0,5.0
2019-06-19-07,-999.0,-999.0,5.1,8.8,-999.0,-999.0,-999.0,-999.0
2019-06-19-08,-999.0,-999.0,4.6,8.2,-999.0,-999.0,-999.0,-999.0
2019-06-19-09,2.9,3.1,4.1,8.8,2.0,2.0,2.0,4.0
2019-06-19-10,-999.0,-999.0,5.1,7.7,-999.0,-999.0,-999.0,-999.0
2019-06-19-11,-999.0,-999.0,4.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-06-19-12,2.7,1.5,2.6,5.1,2.0,2.0,3.0,3.0
2019-06-19-13,-999.0,-999.0,2.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-06-19-14,-999.0,-999.0,2.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-19-15,0.6,1.5,1.0,5.7,1.0,1.0,1.0,2.0
2019-06-19-16,-999.0,-999.0,0.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-06-19-17,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-06-19-18,1.2,1.5,2.6,6.7,2.0,2.0,1.0,3.0
2019-06-19-19,-999.0,-999.0,2.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-06-19-20,-999.0,-999.0,2.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-06-19-21,1.7,1.5,1.5,6.2,1.0,2.0,2.0,3.0
2019-06-19-22,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-06-19-23,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
