,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-13-00,3.1,3.5,4.1,2.6,1.0,2.0,1.0,1.0
2019-03-13-01,-999.0,-999.0,3.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-03-13-02,-999.0,-999.0,5.7,5.1,-999.0,-999.0,-999.0,-999.0
2019-03-13-03,3.9,6.2,5.7,5.1,2.0,3.0,2.0,2.0
2019-03-13-04,-999.0,-999.0,3.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-13-05,-999.0,-999.0,1.5,5.7,-999.0,-999.0,-999.0,-999.0
2019-03-13-06,3.6,5.0,2.6,5.7,2.0,5.0,6.0,4.0
2019-03-13-07,-999.0,-999.0,3.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-13-08,-999.0,-999.0,4.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-13-09,4.1,6.2,3.1,6.2,3.0,3.0,3.0,4.0
2019-03-13-10,-999.0,-999.0,8.2,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-13-11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-13-12,2.4,5.6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-13-13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-13-14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-13-15,2.7,10.0,2.6,2.6,2.0,2.0,3.0,2.0
2019-03-13-16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-13-17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-13-18,1.7,7.0,2.1,3.1,2.0,2.0,3.0,2.0
2019-03-13-19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-13-20,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-13-21,1.2,5.0,1.5,3.1,-999.0,1.0,2.0,2.0
2019-03-13-22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-13-23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
