,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-10-00,0.6,2.5,2.1,4.6,-999.0,1.0,2.0,1.0
2019-01-10-01,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-01-10-02,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-01-10-03,1.6,3.1,2.1,4.1,1.0,2.0,-999.0,2.0
2019-01-10-04,-999.0,-999.0,1.0,6.2,-999.0,-999.0,-999.0,-999.0
2019-01-10-05,-999.0,-999.0,2.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-01-10-06,3.0,3.5,1.5,4.1,1.0,2.0,2.0,2.0
2019-01-10-07,-999.0,-999.0,1.0,4.6,-999.0,-999.0,-999.0,-999.0
2019-01-10-08,-999.0,-999.0,1.0,5.7,-999.0,-999.0,-999.0,-999.0
2019-01-10-09,1.6,3.6,1.5,4.6,2.0,3.0,3.0,2.0
2019-01-10-10,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
2019-01-10-11,-999.0,-999.0,2.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-01-10-12,0.8,3.0,2.1,3.6,1.0,2.0,1.0,3.0
2019-01-10-13,-999.0,-999.0,1.0,4.1,-999.0,-999.0,-999.0,-999.0
2019-01-10-14,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-01-10-15,0.7,4.1,0.5,4.6,1.0,2.0,1.0,2.0
2019-01-10-16,-999.0,-999.0,1.0,5.1,-999.0,-999.0,-999.0,-999.0
2019-01-10-17,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-01-10-18,0.7,2.0,0.5,5.7,1.0,2.0,1.0,1.0
2019-01-10-19,-999.0,-999.0,1.0,5.1,-999.0,-999.0,-999.0,-999.0
2019-01-10-20,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-01-10-21,1.0,2.1,2.6,4.6,1.0,3.0,1.0,1.0
2019-01-10-22,-999.0,-999.0,4.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-01-10-23,-999.0,-999.0,3.1,6.2,-999.0,-999.0,-999.0,-999.0
