,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-24-00,1.6,5.0,2.1,2.6,2.0,2.0,1.0,2.0
2019-05-24-01,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
2019-05-24-02,-999.0,-999.0,2.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-05-24-03,1.3,6.7,3.6,4.1,3.0,5.0,1.0,3.0
2019-05-24-04,-999.0,-999.0,3.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-05-24-05,-999.0,-999.0,4.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-05-24-06,2.4,7.0,4.6,4.1,5.0,4.0,2.0,1.0
2019-05-24-07,-999.0,-999.0,5.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-05-24-08,-999.0,-999.0,3.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-05-24-09,3.6,5.7,4.1,5.1,4.0,4.0,1.0,1.0
2019-05-24-10,-999.0,-999.0,4.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-05-24-11,-999.0,-999.0,3.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-05-24-12,3.1,3.0,2.6,3.6,2.0,3.0,3.0,-999.0
2019-05-24-13,-999.0,-999.0,2.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-05-24-14,-999.0,-999.0,2.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-05-24-15,1.5,1.0,2.1,2.1,2.0,5.0,2.0,2.0
2019-05-24-16,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-05-24-17,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-05-24-18,0.7,3.0,2.6,2.1,1.0,5.0,2.0,1.0
2019-05-24-19,-999.0,-999.0,1.5,2.1,-999.0,-999.0,-999.0,-999.0
2019-05-24-20,-999.0,-999.0,2.1,2.1,-999.0,-999.0,-999.0,-999.0
2019-05-24-21,0.5,0.0,2.1,2.1,1.0,3.0,2.0,1.0
2019-05-24-22,-999.0,-999.0,2.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-05-24-23,-999.0,-999.0,1.0,4.1,-999.0,-999.0,-999.0,-999.0
