,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-16-00,1.3,3.5,3.1,6.2,1.0,3.0,-999.0,2.0
2019-09-16-01,-999.0,-999.0,2.1,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-16-02,-999.0,-999.0,2.1,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-16-03,3.3,3.1,2.1,7.2,1.0,4.0,1.0,4.0
2019-09-16-04,-999.0,-999.0,2.6,8.2,-999.0,-999.0,-999.0,-999.0
2019-09-16-05,-999.0,-999.0,2.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-09-16-06,2.3,2.0,2.6,9.3,4.0,4.0,5.0,3.0
2019-09-16-07,-999.0,-999.0,2.1,9.3,-999.0,-999.0,-999.0,-999.0
2019-09-16-08,-999.0,-999.0,1.5,8.2,-999.0,-999.0,-999.0,-999.0
2019-09-16-09,3.6,1.5,2.6,7.2,2.0,4.0,4.0,2.0
2019-09-16-10,-999.0,-999.0,1.5,8.2,-999.0,-999.0,-999.0,-999.0
2019-09-16-11,-999.0,-999.0,1.0,6.7,-999.0,-999.0,-999.0,-999.0
2019-09-16-12,1.8,1.5,1.5,6.2,3.0,3.0,2.0,3.0
2019-09-16-13,-999.0,-999.0,1.0,5.1,-999.0,-999.0,-999.0,-999.0
2019-09-16-14,-999.0,-999.0,2.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-09-16-15,2.6,3.1,2.1,6.2,1.0,3.0,4.0,4.0
2019-09-16-16,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-16-17,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-16-18,2.6,2.5,1.5,5.1,2.0,2.0,2.0,5.0
2019-09-16-19,-999.0,-999.0,1.0,5.7,-999.0,-999.0,-999.0,-999.0
2019-09-16-20,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-16-21,3.2,1.5,1.5,4.6,1.0,3.0,3.0,4.0
2019-09-16-22,-999.0,-999.0,1.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-09-16-23,-999.0,-999.0,1.5,5.7,-999.0,-999.0,-999.0,-999.0
