,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-08-00,2.3,3.5,3.1,1.5,4.0,3.0,2.0,3.0
2019-01-08-01,-999.0,-999.0,1.5,2.1,-999.0,-999.0,-999.0,-999.0
2019-01-08-02,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
2019-01-08-03,2.7,3.6,1.5,3.6,3.0,3.0,2.0,2.0
2019-01-08-04,-999.0,-999.0,2.6,2.6,-999.0,-999.0,-999.0,-999.0
2019-01-08-05,-999.0,-999.0,1.5,2.1,-999.0,-999.0,-999.0,-999.0
2019-01-08-06,3.4,5.0,1.5,2.6,3.0,3.0,1.0,2.0
2019-01-08-07,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-01-08-08,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-01-08-09,3.0,5.7,1.5,5.1,1.0,3.0,2.0,2.0
2019-01-08-10,-999.0,-999.0,0.5,7.2,-999.0,-999.0,-999.0,-999.0
2019-01-08-11,-999.0,-999.0,1.5,5.7,-999.0,-999.0,-999.0,-999.0
2019-01-08-12,2.1,4.5,1.0,6.7,1.0,6.0,3.0,4.0
2019-01-08-13,-999.0,-999.0,1.0,6.7,-999.0,-999.0,-999.0,-999.0
2019-01-08-14,-999.0,-999.0,1.5,4.1,-999.0,-999.0,-999.0,-999.0
2019-01-08-15,2.0,5.1,2.1,6.2,1.0,3.0,2.0,3.0
2019-01-08-16,-999.0,-999.0,4.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-01-08-17,-999.0,-999.0,2.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-01-08-18,1.9,5.1,1.5,5.7,-999.0,2.0,3.0,3.0
2019-01-08-19,-999.0,-999.0,3.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-01-08-20,-999.0,-999.0,3.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-01-08-21,0.8,6.2,3.1,5.7,1.0,3.0,1.0,3.0
2019-01-08-22,-999.0,-999.0,5.7,7.7,-999.0,-999.0,-999.0,-999.0
2019-01-08-23,-999.0,-999.0,5.7,5.7,-999.0,-999.0,-999.0,-999.0
