,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-11-00,1.1,1.0,8.2,2.6,1.0,2.0,1.0,2.0
2019-04-11-01,-999.0,-999.0,8.2,2.1,-999.0,-999.0,-999.0,-999.0
2019-04-11-02,-999.0,-999.0,7.2,1.5,-999.0,-999.0,-999.0,-999.0
2019-04-11-03,1.9,2.6,9.8,1.5,3.0,2.0,2.0,1.0
2019-04-11-04,-999.0,-999.0,7.7,2.1,-999.0,-999.0,-999.0,-999.0
2019-04-11-05,-999.0,-999.0,6.7,2.6,-999.0,-999.0,-999.0,-999.0
2019-04-11-06,4.4,4.5,4.6,2.6,3.0,4.0,2.0,1.0
2019-04-11-07,-999.0,-999.0,6.2,2.1,-999.0,-999.0,-999.0,-999.0
2019-04-11-08,-999.0,-999.0,6.7,2.6,-999.0,-999.0,-999.0,-999.0
2019-04-11-09,3.1,1.5,5.7,3.1,3.0,2.0,3.0,2.0
2019-04-11-10,-999.0,-999.0,3.6,1.0,-999.0,-999.0,-999.0,-999.0
2019-04-11-11,-999.0,-999.0,3.6,-999.0,-999.0,-999.0,-999.0,-999.0
2019-04-11-12,2.1,1.5,3.1,3.6,4.0,0.0,2.0,3.0
2019-04-11-13,-999.0,-999.0,3.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-04-11-14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-04-11-15,2.5,1.5,2.6,7.7,3.0,1.0,3.0,4.0
2019-04-11-16,-999.0,-999.0,2.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-04-11-17,-999.0,-999.0,1.0,5.7,-999.0,-999.0,-999.0,-999.0
2019-04-11-18,1.5,2.0,1.5,6.2,2.0,0.0,1.0,3.0
2019-04-11-19,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-04-11-20,-999.0,-999.0,1.0,5.1,-999.0,-999.0,-999.0,-999.0
2019-04-11-21,1.2,1.5,2.1,5.7,-999.0,0.0,1.0,4.0
2019-04-11-22,-999.0,-999.0,1.0,6.2,-999.0,-999.0,-999.0,-999.0
2019-04-11-23,-999.0,-999.0,2.1,5.1,-999.0,-999.0,-999.0,-999.0
