,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-28-00,1.0,3.0,2.6,5.1,2.0,1.0,2.0,2.0
2019-09-28-01,-999.0,-999.0,4.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-28-02,-999.0,-999.0,5.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-09-28-03,1.8,3.1,4.1,5.1,1.0,3.0,1.0,3.0
2019-09-28-04,-999.0,-999.0,4.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-28-05,-999.0,-999.0,4.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-09-28-06,2.8,2.5,3.6,5.1,1.0,2.0,4.0,2.0
2019-09-28-07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-28-08,-999.0,-999.0,3.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-09-28-09,2.0,3.1,3.6,5.1,2.0,2.0,3.0,4.0
2019-09-28-10,-999.0,-999.0,2.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-28-11,-999.0,-999.0,3.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-28-12,1.8,0.5,3.6,5.1,1.0,3.0,4.0,4.0
2019-09-28-13,-999.0,-999.0,3.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-09-28-14,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-09-28-15,1.1,0.5,3.6,3.6,1.0,1.0,2.0,2.0
2019-09-28-16,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-28-17,-999.0,-999.0,2.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-28-18,1.1,0.5,1.5,4.1,1.0,0.0,2.0,2.0
2019-09-28-19,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-28-20,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-09-28-21,1.1,1.0,2.1,4.6,1.0,1.0,2.0,5.0
2019-09-28-22,-999.0,-999.0,2.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-09-28-23,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
