,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-11-00,1.3,3.5,3.1,3.6,2.0,4.0,2.0,2.0
2019-06-11-01,-999.0,-999.0,3.6,2.1,-999.0,-999.0,-999.0,-999.0
2019-06-11-02,-999.0,-999.0,2.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-06-11-03,1.1,4.6,2.6,7.2,3.0,3.0,2.0,4.0
2019-06-11-04,-999.0,-999.0,3.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-11-05,-999.0,-999.0,3.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-11-06,1.7,5.0,2.6,5.1,2.0,3.0,3.0,3.0
2019-06-11-07,-999.0,-999.0,3.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-06-11-08,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-06-11-09,1.1,3.1,2.1,3.1,3.0,2.0,3.0,4.0
2019-06-11-10,-999.0,-999.0,3.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-06-11-11,-999.0,-999.0,3.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-06-11-12,2.3,2.0,2.1,3.1,4.0,2.0,3.0,3.0
2019-06-11-13,-999.0,-999.0,1.5,2.6,-999.0,-999.0,-999.0,-999.0
2019-06-11-14,-999.0,-999.0,1.0,2.1,-999.0,-999.0,-999.0,-999.0
2019-06-11-15,0.7,1.0,2.6,2.1,3.0,1.0,2.0,2.0
2019-06-11-16,-999.0,-999.0,1.5,2.1,-999.0,-999.0,-999.0,-999.0
2019-06-11-17,-999.0,-999.0,1.0,3.1,-999.0,-999.0,-999.0,-999.0
2019-06-11-18,1.0,2.0,2.1,2.1,1.0,1.0,2.0,2.0
2019-06-11-19,-999.0,-999.0,2.1,2.1,-999.0,-999.0,-999.0,-999.0
2019-06-11-20,-999.0,-999.0,1.5,2.1,-999.0,-999.0,-999.0,-999.0
2019-06-11-21,0.5,1.0,1.5,1.5,2.0,1.0,2.0,2.0
2019-06-11-22,-999.0,-999.0,2.1,-999.0,-999.0,-999.0,-999.0,-999.0
2019-06-11-23,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
