,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-07-22-00,2.2,1.5,3.1,3.1,1.0,3.0,1.0,1.0
2019-07-22-01,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
2019-07-22-02,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-07-22-03,1.5,4.6,1.0,4.1,1.0,2.0,7.0,2.0
2019-07-22-04,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
2019-07-22-05,-999.0,-999.0,1.0,4.6,-999.0,-999.0,-999.0,-999.0
2019-07-22-06,3.1,4.5,1.5,4.6,1.0,3.0,3.0,3.0
2019-07-22-07,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
2019-07-22-08,-999.0,-999.0,1.5,4.1,-999.0,-999.0,-999.0,-999.0
2019-07-22-09,2.6,2.1,1.5,4.6,-999.0,2.0,3.0,6.0
2019-07-22-10,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-07-22-11,-999.0,-999.0,2.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-07-22-12,2.6,1.0,2.1,3.1,2.0,3.0,4.0,2.0
2019-07-22-13,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-07-22-14,-999.0,-999.0,1.0,3.6,-999.0,-999.0,-999.0,-999.0
2019-07-22-15,2.0,0.5,1.0,2.6,1.0,3.0,3.0,1.0
2019-07-22-16,-999.0,-999.0,1.0,2.6,-999.0,-999.0,-999.0,-999.0
2019-07-22-17,-999.0,-999.0,1.5,2.6,-999.0,-999.0,-999.0,-999.0
2019-07-22-18,1.2,1.5,1.0,2.1,1.0,3.0,2.0,2.0
2019-07-22-19,-999.0,-999.0,1.5,2.1,-999.0,-999.0,-999.0,-999.0
2019-07-22-20,-999.0,-999.0,1.5,1.5,-999.0,-999.0,-999.0,-999.0
2019-07-22-21,0.4,1.0,2.1,1.5,2.0,2.0,2.0,1.0
2019-07-22-22,-999.0,-999.0,2.1,2.1,-999.0,-999.0,-999.0,-999.0
2019-07-22-23,-999.0,-999.0,2.1,2.6,-999.0,-999.0,-999.0,-999.0
