,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-17-00,0.9,3.0,2.1,1.5,6.0,2.4,-999.0,1.0
2019-12-17-01,-999.0,-999.0,3.1,0.0,-999.0,-999.0,-999.0,-999.0
2019-12-17-02,-999.0,-999.0,1.5,2.1,-999.0,-999.0,-999.0,-999.0
2019-12-17-03,2.1,3.6,1.5,4.1,6.6,3.0,1.2,1.7
2019-12-17-04,-999.0,-999.0,2.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-12-17-05,-999.0,-999.0,2.6,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-17-06,3.3,4.5,2.1,3.6,5.0,2.7,1.0,1.0
2019-12-17-07,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
2019-12-17-08,-999.0,-999.0,1.5,2.6,-999.0,-999.0,-999.0,-999.0
2019-12-17-09,2.6,4.1,1.5,2.6,3.8,3.3,2.0,2.2
2019-12-17-10,-999.0,-999.0,1.5,2.1,-999.0,-999.0,-999.0,-999.0
2019-12-17-11,-999.0,-999.0,0.5,2.6,-999.0,-999.0,-999.0,-999.0
2019-12-17-12,2.5,4.0,1.5,2.1,4.0,4.7,1.0,1.0
2019-12-17-13,-999.0,-999.0,1.0,2.1,-999.0,-999.0,-999.0,-999.0
2019-12-17-14,-999.0,-999.0,1.0,1.5,-999.0,-999.0,-999.0,-999.0
2019-12-17-15,2.0,5.1,1.0,2.1,2.7,3.4,1.8,1.0
2019-12-17-16,-999.0,-999.0,1.5,1.5,-999.0,-999.0,-999.0,-999.0
2019-12-17-17,-999.0,-999.0,1.5,1.5,-999.0,-999.0,-999.0,-999.0
2019-12-17-18,2.2,4.0,1.5,2.1,2.0,-999.0,2.0,1.0
2019-12-17-19,-999.0,-999.0,1.0,2.6,-999.0,-999.0,-999.0,-999.0
2019-12-17-20,-999.0,-999.0,1.5,2.1,-999.0,-999.0,-999.0,-999.0
2019-12-17-21,3.7,3.6,2.1,3.1,1.2,3.0,0.8,1.1
2019-12-17-22,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
2019-12-17-23,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
