,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-26-00,1.2,4.5,1.5,9.3,3.0,1.0,-999.0,1.0
2019-06-26-01,-999.0,-999.0,2.6,9.3,-999.0,-999.0,-999.0,-999.0
2019-06-26-02,-999.0,-999.0,4.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-26-03,0.7,0.5,7.2,8.8,3.0,2.0,1.0,2.0
2019-06-26-04,-999.0,-999.0,6.7,8.8,-999.0,-999.0,-999.0,-999.0
2019-06-26-05,-999.0,-999.0,5.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-06-26-06,1.5,1.5,4.6,5.1,4.0,1.0,3.0,3.0
2019-06-26-07,-999.0,-999.0,5.7,6.2,-999.0,-999.0,-999.0,-999.0
2019-06-26-08,-999.0,-999.0,4.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-06-26-09,2.6,1.0,5.7,6.7,2.0,1.0,5.0,2.0
2019-06-26-10,-999.0,-999.0,5.7,5.1,-999.0,-999.0,-999.0,-999.0
2019-06-26-11,-999.0,-999.0,5.7,5.1,-999.0,-999.0,-999.0,-999.0
2019-06-26-12,1.1,2.0,4.1,3.1,3.0,1.0,3.0,2.0
2019-06-26-13,-999.0,-999.0,5.7,4.1,-999.0,-999.0,-999.0,-999.0
2019-06-26-14,-999.0,-999.0,4.6,3.1,-999.0,-999.0,-999.0,-999.0
2019-06-26-15,1.3,1.5,4.1,2.1,2.0,1.0,2.0,2.0
2019-06-26-16,-999.0,-999.0,4.1,2.1,-999.0,-999.0,-999.0,-999.0
2019-06-26-17,-999.0,-999.0,3.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-06-26-18,0.4,1.0,2.6,2.6,2.0,1.0,2.0,3.0
2019-06-26-19,-999.0,-999.0,3.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-06-26-20,-999.0,-999.0,1.0,3.1,-999.0,-999.0,-999.0,-999.0
2019-06-26-21,0.3,1.5,2.1,3.1,2.0,1.0,1.0,1.0
2019-06-26-22,-999.0,-999.0,2.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-06-26-23,-999.0,-999.0,3.6,3.1,-999.0,-999.0,-999.0,-999.0
