,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-07-20-00,1.7,4.5,1.0,8.2,2.0,2.0,2.0,2.0
2019-07-20-01,-999.0,-999.0,1.0,9.8,-999.0,-999.0,-999.0,-999.0
2019-07-20-02,-999.0,-999.0,2.1,10.8,-999.0,-999.0,-999.0,-999.0
2019-07-20-03,2.3,6.2,1.5,8.8,2.0,4.0,4.0,3.0
2019-07-20-04,-999.0,-999.0,1.5,8.2,-999.0,-999.0,-999.0,-999.0
2019-07-20-05,-999.0,-999.0,2.1,8.8,-999.0,-999.0,-999.0,-999.0
2019-07-20-06,2.6,5.5,2.6,6.7,2.0,3.0,4.0,5.0
2019-07-20-07,-999.0,-999.0,3.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-07-20-08,-999.0,-999.0,3.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-07-20-09,1.5,8.8,3.1,5.1,2.0,2.0,2.0,3.0
2019-07-20-10,-999.0,-999.0,4.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-07-20-11,-999.0,-999.0,3.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-07-20-12,1.4,5.5,1.5,4.1,2.0,2.0,1.0,1.0
2019-07-20-13,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-07-20-14,-999.0,-999.0,1.0,4.6,-999.0,-999.0,-999.0,-999.0
2019-07-20-15,1.6,5.1,2.6,5.1,1.0,1.0,1.0,2.0
2019-07-20-16,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-07-20-17,-999.0,-999.0,1.0,4.1,-999.0,-999.0,-999.0,-999.0
2019-07-20-18,1.0,6.5,1.0,4.1,1.0,1.0,2.0,2.0
2019-07-20-19,-999.0,-999.0,2.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-07-20-20,-999.0,-999.0,1.0,4.1,-999.0,-999.0,-999.0,-999.0
2019-07-20-21,0.3,6.2,1.0,3.6,-999.0,0.0,2.0,2.0
2019-07-20-22,-999.0,-999.0,1.0,2.6,-999.0,-999.0,-999.0,-999.0
2019-07-20-23,-999.0,-999.0,1.0,4.1,-999.0,-999.0,-999.0,-999.0
