,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-23-00,0.4,1.5,2.6,6.2,-999.0,2.0,2.0,2.0
2019-02-23-01,-999.0,-999.0,3.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-02-23-02,-999.0,-999.0,4.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-02-23-03,2.5,4.1,2.6,5.7,1.0,2.0,1.0,4.0
2019-02-23-04,-999.0,-999.0,4.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-02-23-05,-999.0,-999.0,3.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-02-23-06,1.7,4.0,6.7,4.6,3.0,2.0,2.0,3.0
2019-02-23-07,-999.0,-999.0,6.7,3.6,-999.0,-999.0,-999.0,-999.0
2019-02-23-08,-999.0,-999.0,4.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-02-23-09,1.2,2.1,5.1,5.1,3.0,2.0,1.0,3.0
2019-02-23-10,-999.0,-999.0,4.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-02-23-11,-999.0,-999.0,4.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-02-23-12,1.1,1.5,4.6,4.6,2.0,1.0,3.0,5.0
2019-02-23-13,-999.0,-999.0,5.7,3.1,-999.0,-999.0,-999.0,-999.0
2019-02-23-14,-999.0,-999.0,4.6,2.6,-999.0,-999.0,-999.0,-999.0
2019-02-23-15,0.6,1.0,3.1,2.1,1.0,1.0,1.0,3.0
2019-02-23-16,-999.0,-999.0,1.5,0.5,-999.0,-999.0,-999.0,-999.0
2019-02-23-17,-999.0,-999.0,1.5,2.1,-999.0,-999.0,-999.0,-999.0
2019-02-23-18,0.3,1.5,1.5,0.5,1.0,0.0,2.0,3.0
2019-02-23-19,-999.0,-999.0,1.5,1.0,-999.0,-999.0,-999.0,-999.0
2019-02-23-20,-999.0,-999.0,1.0,2.1,-999.0,-999.0,-999.0,-999.0
2019-02-23-21,1.4,2.1,0.5,1.5,1.0,1.0,2.0,3.0
2019-02-23-22,-999.0,-999.0,1.0,2.1,-999.0,-999.0,-999.0,-999.0
2019-02-23-23,-999.0,-999.0,1.5,1.5,-999.0,-999.0,-999.0,-999.0
