,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-20-00,5.3,6.0,2.1,4.1,5.0,3.0,-999.0,3.0
2019-01-20-01,-999.0,-999.0,1.0,4.6,-999.0,-999.0,-999.0,-999.0
2019-01-20-02,-999.0,-999.0,1.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-01-20-03,4.4,7.2,1.5,5.1,3.0,5.0,3.0,1.0
2019-01-20-04,-999.0,-999.0,2.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-01-20-05,-999.0,-999.0,2.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-01-20-06,3.1,6.5,1.0,7.2,4.0,4.0,1.0,5.0
2019-01-20-07,-999.0,-999.0,2.1,8.2,-999.0,-999.0,-999.0,-999.0
2019-01-20-08,-999.0,-999.0,2.1,8.2,-999.0,-999.0,-999.0,-999.0
2019-01-20-09,2.9,6.2,1.5,7.7,3.0,5.0,1.0,5.0
2019-01-20-10,-999.0,-999.0,3.6,7.7,-999.0,-999.0,-999.0,-999.0
2019-01-20-11,-999.0,-999.0,4.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-01-20-12,4.0,5.0,5.1,6.7,3.0,5.0,3.0,4.0
2019-01-20-13,-999.0,-999.0,5.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-01-20-14,-999.0,-999.0,7.2,8.2,-999.0,-999.0,-999.0,-999.0
2019-01-20-15,1.6,5.1,5.1,7.2,1.0,3.0,2.0,4.0
2019-01-20-16,-999.0,-999.0,4.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-01-20-17,-999.0,-999.0,4.6,9.3,-999.0,-999.0,-999.0,-999.0
2019-01-20-18,0.1,5.0,5.7,7.7,1.0,1.0,3.0,4.0
2019-01-20-19,-999.0,-999.0,5.7,7.7,-999.0,-999.0,-999.0,-999.0
2019-01-20-20,-999.0,-999.0,4.6,7.7,-999.0,-999.0,-999.0,-999.0
2019-01-20-21,0.3,4.6,5.1,7.2,1.0,3.0,5.0,4.0
2019-01-20-22,-999.0,-999.0,3.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-01-20-23,-999.0,-999.0,3.6,5.7,-999.0,-999.0,-999.0,-999.0
