UTC,首爾,東京,北京
2019-12-05-00,-5.384979248046875,9.8670654296875,-4.18707275390625
2019-12-05-01,-5.203887939453125,10.998779296875,-4.023834228515625
2019-12-05-02,-4.816009521484375,12.2457275390625,-3.932464599609375
2019-12-05-03,-4.3189697265625,13.169097900390625,-3.640380859375
2019-12-05-04,-3.98736572265625,13.64166259765625,-3.192626953125
2019-12-05-05,-3.715728759765625,13.525146484375,-2.72454833984375
2019-12-05-06,-3.898834228515625,12.561920166015625,-2.36419677734375
2019-12-05-07,-4.55999755859375,11.1307373046875,-2.19830322265625
2019-12-05-08,-5.604949951171875,9.87158203125,-2.0797119140625
2019-12-05-09,-6.401458740234375,8.89215087890625,-2.20654296875
2019-12-05-10,-6.801116943359375,8.09967041015625,-2.27349853515625
2019-12-05-11,-7.102325439453125,7.586883544921875,-2.37371826171875
2019-12-05-12,-7.36199951171875,7.329681396484375,-2.562408447265625
2019-12-05-13,-7.5209545898437495,7.414876708984375,-2.597530517578125
2019-12-05-14,-7.539169006347656,7.5657522583007815,-2.6418963623046876
2019-12-05-15,-7.5098876953125,7.7393951416015625,-2.75494384765625
2019-12-05-16,-7.441387023925781,7.708429565429688,-2.9054837036132817
2019-12-05-17,-7.295903930664062,7.522169799804686,-3.0217364501953123
2019-12-05-18,-7.3062591552734375,7.038665771484375,-3.1198272705078125
2019-12-05-19,-7.35392578125,6.419580688476563,-3.2334478759765624
2019-12-05-20,-7.3553619384765625,6.007538757324219,-3.2569635009765627
2019-12-05-21,-7.342254638671875,5.7752685546875,-3.3133621215820312
2019-12-05-22,-7.347353210449219,5.705240478515625,-3.339128112792969
2019-12-05-23,-7.3187280273437505,6.205130615234375,-3.3558825683593754
