UTC,首爾,東京,北京
2019-02-01-00,-3.89959716796875,1.579681396484375,-3.024810791015625
2019-02-01-01,-2.78564453125,2.4498291015625,-1.141082763671875
2019-02-01-02,-1.2301025390625,3.256195068359375,1.116424560546875
2019-02-01-03,0.082855224609375,3.818603515625,2.475128173828125
2019-02-01-04,0.408203125,4.165924072265625,3.577880859375
2019-02-01-05,1.353057861328125,4.2142333984375,5.119415283203125
2019-02-01-06,2.060821533203125,3.996063232421875,6.6986083984375
2019-02-01-07,2.40655517578125,3.442626953125,7.7032470703125
2019-02-01-08,2.05792236328125,2.5355224609375,7.91754150390625
2019-02-01-09,1.54876708984375,1.801116943359375,6.42626953125
2019-02-01-10,1.35687255859375,1.205963134765625,3.763275146484375
2019-02-01-11,0.479827880859375,0.877685546875,2.168121337890625
2019-02-01-12,-0.059478759765625,0.67730712890625,1.139984130859375
2019-02-01-13,-0.19483642578125002,0.8366845703125001,0.289488525390625
2019-02-01-14,-0.32767669677734373,0.9131399536132814,0.012194213867187484
2019-02-01-15,-0.3531341552734375,1.0159225463867188,-0.22652435302734375
2019-02-01-16,-0.32058868408203123,1.1846166992187501,-0.3778860473632813
2019-02-01-17,-0.3784991455078125,1.2872100830078124,-0.71238037109375
2019-02-01-18,-0.436248779296875,1.5106201171875,-0.8613433837890625
2019-02-01-19,-0.46289306640624994,1.88653076171875,-0.8838256835937499
2019-02-01-20,-0.5509313964843751,1.9505178833007812,-1.1475308227539063
2019-02-01-21,-0.5594253540039062,1.6594314575195312,-1.400909423828125
2019-02-01-22,-0.63250244140625,2.1993487548828123,-1.5725698852539063
2019-02-01-23,0.131463623046875,4.5964599609375005,-2.0804309082031254
