UTC,首爾,東京,北京
2019-01-06-00,-3.83740234375,3.52301025390625,-6.658599853515625
2019-01-06-01,-3.06707763671875,4.21441650390625,-5.53350830078125
2019-01-06-02,-2.205780029296875,5.1444091796875,-4.42803955078125
2019-01-06-03,-1.196136474609375,5.902984619140625,-3.559234619140625
2019-01-06-04,-0.439483642578125,6.408111572265625,-2.31695556640625
2019-01-06-05,-0.0654296875,6.6334228515625,-1.160552978515625
2019-01-06-06,0.017791748046875,6.607086181640625,-0.479339599609375
2019-01-06-07,-0.227935791015625,6.167999267578125,-0.057891845703125
2019-01-06-08,-0.87353515625,5.5762939453125,-0.041778564453125
2019-01-06-09,-1.51104736328125,5.049835205078125,-1.343780517578125
2019-01-06-10,-1.629241943359375,4.50421142578125,-1.383331298828125
2019-01-06-11,-1.7698974609375,3.97265625,-1.356781005859375
2019-01-06-12,-1.99896240234375,3.55029296875,-1.766754150390625
2019-01-06-13,-2.31600341796875,3.3830322265625004,-2.4451770019531254
2019-01-06-14,-2.543327026367187,3.1443109130859375,-2.952692565917969
2019-01-06-15,-2.7277755737304688,2.8226547241210938,-3.1198883056640625
2019-01-06-16,-2.9148770141601563,2.586902770996094,-3.461078491210938
2019-01-06-17,-3.1234857177734376,2.456143798828125,-3.7758758544921873
2019-01-06-18,-3.421722412109375,2.3748321533203125,-4.04241943359375
2019-01-06-19,-3.694659423828125,2.270366821289062,-4.241272583007812
2019-01-06-20,-3.9230798339843753,2.152650756835938,-4.443924865722656
2019-01-06-21,-4.145866394042969,1.9460525512695312,-4.8079833984375
2019-01-06-22,-4.367841186523437,1.884043273925781,-5.22018341064453
2019-01-06-23,-4.454171142578125,3.5402917480468754,-5.590594482421875
