UTC,首爾,東京,北京
2019-03-06-00,8.413818359375,12.50030517578125,4.733551025390625
2019-03-06-01,9.544647216796875,14.650238037109375,5.972900390625
2019-03-06-02,10.338043212890625,15.82763671875,6.66339111328125
2019-03-06-03,11.54705810546875,16.378509521484375,7.428009033203125
2019-03-06-04,12.446044921875,16.501495361328125,7.9359130859375
2019-03-06-05,13.03973388671875,16.5673828125,8.62615966796875
2019-03-06-06,13.199462890625,16.480499267578125,9.27508544921875
2019-03-06-07,13.230224609375,16.07623291015625,9.60662841796875
2019-03-06-08,12.9315185546875,15.5322265625,9.662200927734375
2019-03-06-09,12.17010498046875,15.150787353515625,9.374420166015625
2019-03-06-10,11.2415771484375,14.705322265625,8.6900634765625
2019-03-06-11,10.1341552734375,14.285919189453125,7.642608642578125
2019-03-06-12,8.8548583984375,13.833892822265625,6.469329833984375
2019-03-06-13,7.913150634765626,13.455173339843752,5.860487060546875
2019-03-06-14,7.090993957519531,13.00550567626953,4.689499816894531
2019-03-06-15,6.49102783203125,12.432151794433594,3.6123275756835938
2019-03-06-16,5.747158813476563,11.890274963378907,2.9698388671875002
2019-03-06-17,5.106551513671874,11.309060668945312,2.479636840820312
2019-03-06-18,4.95953369140625,10.874679565429688,1.99609375
2019-03-06-19,4.663922119140625,10.311102294921874,1.52626708984375
2019-03-06-20,4.184650573730469,9.673135681152345,1.1467901611328126
2019-03-06-21,3.7869873046875,9.141899108886719,0.8108901977539062
2019-03-06-22,3.2677536010742188,8.667409057617188,0.44478149414062496
2019-03-06-23,4.41765625,8.065877685546875,0.253453369140625
