,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-05-15-00,1.5,1.3,0.3,1.3,0.8,0.3,0.7,0.6,1.4,1.9,1.7,0.3,1.6,0.9,1.2,0.8,3.9,1.0,1.4,0.8,0.3,1.1,1.1,0.5
2019-05-15-01,0.9,1.3,0.3,2.5,1.1,0.7,0.2,0.8,2.4,2.0,0.5,1.1,2.8,0.6,1.7,0.6,1.9,2.5,0.9,2.0,1.7,1.6,1.4,1.2
2019-05-15-02,0.4,1.5,0.8,3.2,0.4,2.3,0.4,0.9,2.8,2.2,2.4,1.0,3.5,0.7,1.5,1.4,3.1,2.0,1.4,2.2,2.1,2.0,1.2,1.1
2019-05-15-03,0.6,0.9,0.5,2.0,0.7,1.0,0.8,2.0,2.2,3.6,3.8,1.1,3.8,0.6,1.1,1.9,1.3,2.5,3.5,3.5,1.4,2.1,1.1,1.0
2019-05-15-04,0.8,0.1,0.8,1.9,0.6,1.5,1.3,1.6,1.3,2.8,3.0,2.0,3.4,0.9,1.0,3.9,0.7,1.6,4.3,3.9,0.9,2.4,0.5,0.7
2019-05-15-05,0.2,0.4,0.9,2.5,0.8,2.1,1.0,2.8,2.8,2.9,3.5,2.0,3.6,3.0,2.3,2.3,1.7,1.3,2.7,2.3,0.2,0.2,1.5,0.9
2019-05-15-06,2.2,0.6,1.4,3.5,0.6,2.1,0.6,2.7,2.9,1.6,3.7,2.1,2.8,0.5,1.9,2.1,1.8,0.5,1.9,2.3,0.8,2.5,1.3,1.6
2019-05-15-07,1.5,0.9,0.8,3.8,1.8,2.9,1.9,1.9,1.7,1.3,2.7,2.9,2.2,4.3,2.0,1.6,2.7,0.1,1.0,3.1,1.2,2.5,1.6,2.0
2019-05-15-08,1.5,0.6,0.6,2.6,3.7,1.2,2.0,1.8,1.1,0.3,2.7,2.2,2.2,1.8,0.6,2.2,2.3,0.2,1.8,2.7,0.1,1.6,1.3,2.2
2019-05-15-09,1.9,0.3,0.3,2.8,2.2,1.6,1.8,1.1,0.3,1.5,1.9,1.5,2.0,0.1,1.5,2.8,2.2,0.1,1.3,2.4,0.8,2.1,2.5,2.0
2019-05-15-10,1.6,0.2,0.2,0.5,3.8,1.5,1.5,1.3,0.1,0.5,2.8,2.1,1.8,0.6,1.2,2.6,3.3,0.0,2.5,2.0,0.0,2.2,0.3,1.3
2019-05-15-11,2.2,1.1,0.3,1.2,1.5,0.9,0.1,0.3,0.4,0.4,2.6,1.4,1.6,1.4,1.6,1.6,4.9,0.5,2.7,2.4,1.3,1.1,0.4,1.1
2019-05-15-12,1.3,1.2,0.0,2.0,0.9,0.1,0.4,0.5,1.2,0.6,2.5,1.2,1.9,1.9,1.1,1.4,5.7,2.2,1.9,1.8,1.2,1.0,0.2,1.6
2019-05-15-13,0.9,0.2,0.6,0.8,0.5,0.0,0.9,0.2,2.0,2.0,2.0,0.9,0.7,2.1,1.6,0.3,5.7,1.6,1.4,2.3,1.1,1.1,1.6,1.0
2019-05-15-14,0.7,0.0,0.6,1.1,1.3,0.7,0.4,0.6,1.1,1.0,2.4,1.1,1.9,0.5,1.6,1.5,4.8,1.8,1.8,1.7,0.5,1.9,1.6,1.0
2019-05-15-15,2.2,0.0,1.1,1.1,0.8,1.7,0.5,0.2,1.3,1.3,5.2,2.2,1.1,2.3,1.6,0.7,6.3,1.8,2.0,2.0,0.8,1.8,1.1,0.8
2019-05-15-16,0.9,0.1,0.9,0.3,1.0,3.2,1.1,0.7,0.1,2.3,2.5,1.5,1.9,0.9,1.6,0.9,6.5,2.7,1.2,1.4,0.1,1.5,2.2,1.3
2019-05-15-17,1.0,0.3,0.6,0.9,1.2,2.4,0.6,0.9,1.3,1.7,2.6,0.8,1.6,2.4,0.3,1.4,5.6,0.7,0.3,1.5,0.5,1.1,2.4,1.5
2019-05-15-18,1.1,0.2,1.3,0.7,1.2,3.7,0.4,1.0,1.6,2.4,2.3,0.7,1.6,1.1,1.5,0.6,5.3,2.1,0.5,0.2,0.3,1.0,3.0,1.3
2019-05-15-19,1.8,0.3,0.9,1.3,1.1,5.8,0.0,0.5,1.4,3.1,3.3,0.7,1.9,0.2,1.5,1.7,4.3,1.4,0.8,0.4,0.3,0.7,2.5,1.8
2019-05-15-20,2.1,1.1,1.4,0.5,1.2,7.4,0.9,2.0,0.7,2.4,3.3,1.5,1.9,0.7,0.7,0.5,3.8,1.9,0.3,0.1,0.7,2.1,2.6,1.5
2019-05-15-21,3.7,0.8,2.0,0.0,0.9,6.9,1.0,1.4,0.8,2.8,3.6,1.2,2.7,0.2,1.7,0.1,3.4,1.8,0.0,0.1,0.3,1.5,3.2,1.3
2019-05-15-22,2.7,1.1,1.9,0.3,1.4,7.4,0.9,1.2,1.6,1.8,2.9,1.6,1.5,1.5,1.3,2.2,5.0,2.4,0.5,0.9,0.3,2.2,2.0,1.6
2019-05-15-23,3.4,1.3,1.3,0.2,1.3,7.0,0.5,1.0,0.7,1.7,3.1,2.7,1.6,0.6,1.0,1.6,4.5,0.8,1.2,0.3,0.7,2.8,0.3,2.8
