,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-04-00,71.0,200.0,10.0,40.0,90.0,360.0,360.0,40.0
2019-11-04-01,-999.0,-999.0,30.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-11-04-02,-999.0,-999.0,20.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-11-04-03,85.0,20.0,20.0,40.0,290.0,340.0,20.0,360.0
2019-11-04-04,-999.0,-999.0,320.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-11-04-05,-999.0,-999.0,340.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-11-04-06,205.0,70.0,20.0,70.0,220.0,360.0,110.0,70.0
2019-11-04-07,-999.0,-999.0,310.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-11-04-08,-999.0,-999.0,300.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-11-04-09,297.0,90.0,60.0,40.0,200.0,20.0,110.0,90.0
2019-11-04-10,-999.0,-999.0,30.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-11-04-11,-999.0,-999.0,10.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-11-04-12,306.0,140.0,320.0,30.0,200.0,20.0,70.0,40.0
2019-11-04-13,-999.0,-999.0,320.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-11-04-14,-999.0,-999.0,340.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-11-04-15,285.0,140.0,340.0,30.0,110.0,360.0,20.0,40.0
2019-11-04-16,-999.0,-999.0,330.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-11-04-17,-999.0,-999.0,350.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-11-04-18,21.0,140.0,290.0,30.0,-999.0,360.0,340.0,20.0
2019-11-04-19,-999.0,-999.0,310.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-11-04-20,-999.0,-999.0,350.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-11-04-21,20.0,160.0,30.0,30.0,220.0,357.0,340.0,40.0
2019-11-04-22,-999.0,-999.0,20.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-11-04-23,-999.0,-999.0,30.0,20.0,-999.0,-999.0,-999.0,-999.0
