,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-03-00,358.0,200.0,360.0,160.0,40.0,20.0,20.0,320.0
2019-09-03-01,-999.0,-999.0,30.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-09-03-02,-999.0,-999.0,10.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-09-03-03,25.0,70.0,30.0,120.0,180.0,90.0,40.0,40.0
2019-09-03-04,-999.0,-999.0,70.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-09-03-05,-999.0,-999.0,50.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-09-03-06,11.0,50.0,110.0,110.0,200.0,290.0,40.0,90.0
2019-09-03-07,-999.0,-999.0,130.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-09-03-08,-999.0,-999.0,120.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-09-03-09,22.0,50.0,70.0,120.0,180.0,290.0,70.0,90.0
2019-09-03-10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-03-11,-999.0,-999.0,60.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-09-03-12,359.0,90.0,50.0,120.0,220.0,320.0,70.0,70.0
2019-09-03-13,-999.0,-999.0,50.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-09-03-14,-999.0,-999.0,50.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-09-03-15,360.0,70.0,330.0,110.0,180.0,250.0,40.0,20.0
2019-09-03-16,-999.0,-999.0,40.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-09-03-17,-999.0,-999.0,40.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-09-03-18,356.0,250.0,330.0,120.0,180.0,290.0,340.0,360.0
2019-09-03-19,-999.0,-999.0,320.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-03-20,-999.0,-999.0,340.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-09-03-21,1.0,200.0,350.0,110.0,40.0,360.0,340.0,40.0
2019-09-03-22,-999.0,-999.0,10.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-09-03-23,-999.0,-999.0,350.0,110.0,-999.0,-999.0,-999.0,-999.0
