,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-10-30-00,46.0,320.0,320.0,40.0,250.0,-999.0,320.0,40.0
2019-10-30-01,-999.0,-999.0,350.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-10-30-02,-999.0,-999.0,300.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-10-30-03,276.0,320.0,300.0,60.0,290.0,290.0,40.0,20.0
2019-10-30-04,-999.0,-999.0,60.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-10-30-05,-999.0,-999.0,60.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-10-30-06,222.0,290.0,260.0,40.0,200.0,70.0,110.0,20.0
2019-10-30-07,-999.0,-999.0,320.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-10-30-08,-999.0,-999.0,90.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-10-30-09,281.0,320.0,160.0,50.0,220.0,110.0,70.0,90.0
2019-10-30-10,-999.0,-999.0,360.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-10-30-11,-999.0,-999.0,90.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-10-30-12,261.0,200.0,50.0,40.0,200.0,140.0,70.0,70.0
2019-10-30-13,-999.0,-999.0,90.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-10-30-14,-999.0,-999.0,70.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-10-30-15,30.0,180.0,30.0,40.0,-999.0,140.0,340.0,20.0
2019-10-30-16,-999.0,-999.0,360.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-10-30-17,-999.0,-999.0,350.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-10-30-18,47.0,160.0,320.0,30.0,20.0,-999.0,360.0,40.0
2019-10-30-19,-999.0,-999.0,340.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-10-30-20,-999.0,-999.0,340.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-10-30-21,41.0,160.0,70.0,40.0,140.0,-999.0,290.0,20.0
2019-10-30-22,-999.0,-999.0,360.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-10-30-23,-999.0,-999.0,20.0,30.0,-999.0,-999.0,-999.0,-999.0
