,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-15-00,76.0,20.0,160.0,290.0,90.0,140.0,140.0,110.0
2019-05-15-01,-999.0,-999.0,140.0,290.0,-999.0,-999.0,-999.0,-999.0
2019-05-15-02,-999.0,-999.0,140.0,290.0,-999.0,-999.0,-999.0,-999.0
2019-05-15-03,225.0,50.0,140.0,290.0,270.0,140.0,160.0,20.0
2019-05-15-04,-999.0,-999.0,130.0,300.0,-999.0,-999.0,-999.0,-999.0
2019-05-15-05,-999.0,-999.0,160.0,290.0,-999.0,-999.0,-999.0,-999.0
2019-05-15-06,297.0,50.0,150.0,310.0,180.0,110.0,140.0,110.0
2019-05-15-07,-999.0,-999.0,160.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-05-15-08,-999.0,-999.0,150.0,300.0,-999.0,-999.0,-999.0,-999.0
2019-05-15-09,289.0,90.0,150.0,320.0,250.0,110.0,140.0,140.0
2019-05-15-10,-999.0,-999.0,170.0,320.0,-999.0,-999.0,-999.0,-999.0
2019-05-15-11,-999.0,-999.0,170.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-05-15-12,283.0,270.0,150.0,310.0,220.0,140.0,140.0,110.0
2019-05-15-13,-999.0,-999.0,160.0,330.0,-999.0,-999.0,-999.0,-999.0
2019-05-15-14,-999.0,-999.0,160.0,330.0,-999.0,-999.0,-999.0,-999.0
2019-05-15-15,296.0,200.0,150.0,20.0,220.0,140.0,220.0,160.0
2019-05-15-16,-999.0,-999.0,180.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-05-15-17,-999.0,-999.0,150.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-05-15-18,20.0,180.0,50.0,140.0,180.0,140.0,40.0,360.0
2019-05-15-19,-999.0,-999.0,40.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-05-15-20,-999.0,-999.0,60.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-05-15-21,55.0,340.0,110.0,140.0,360.0,160.0,220.0,250.0
2019-05-15-22,-999.0,-999.0,110.0,160.0,-999.0,-999.0,-999.0,-999.0
2019-05-15-23,-999.0,-999.0,60.0,130.0,-999.0,-999.0,-999.0,-999.0
