,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-28-00,57.0,160.0,320.0,30.0,40.0,143.0,310.0,350.0
2019-12-28-01,-999.0,-999.0,320.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-02,-999.0,-999.0,310.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-03,73.0,20.0,320.0,50.0,48.0,137.0,346.0,26.0
2019-12-28-04,-999.0,-999.0,330.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-05,-999.0,-999.0,340.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-06,76.0,20.0,350.0,80.0,40.0,155.0,70.0,50.0
2019-12-28-07,-999.0,-999.0,340.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-08,-999.0,-999.0,330.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-09,144.0,110.0,350.0,60.0,58.0,153.0,59.0,112.0
2019-12-28-10,-999.0,-999.0,320.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-11,-999.0,-999.0,340.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-12,79.0,110.0,340.0,40.0,60.0,134.0,10.0,50.0
2019-12-28-13,-999.0,-999.0,350.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-14,-999.0,-999.0,340.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-15,46.0,90.0,330.0,30.0,82.0,126.0,348.0,27.0
2019-12-28-16,-999.0,-999.0,350.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-17,-999.0,-999.0,10.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-18,71.0,90.0,20.0,40.0,70.0,117.0,300.0,340.0
2019-12-28-19,-999.0,-999.0,20.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-20,-999.0,-999.0,20.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-21,69.0,90.0,20.0,90.0,15.0,109.0,293.0,300.0
2019-12-28-22,-999.0,-999.0,20.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-12-28-23,-999.0,-999.0,10.0,110.0,-999.0,-999.0,-999.0,-999.0
