,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-22-00,189.0,250.0,70.0,20.0,40.0,250.0,-999.0,360.0
2019-05-22-01,-999.0,-999.0,30.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-05-22-02,-999.0,-999.0,50.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-05-22-03,232.0,250.0,130.0,350.0,270.0,220.0,340.0,70.0
2019-05-22-04,-999.0,-999.0,150.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-05-22-05,-999.0,-999.0,90.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-05-22-06,215.0,290.0,100.0,350.0,200.0,250.0,320.0,110.0
2019-05-22-07,-999.0,-999.0,120.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-05-22-08,-999.0,-999.0,120.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-05-22-09,251.0,270.0,70.0,10.0,200.0,70.0,290.0,110.0
2019-05-22-10,-999.0,-999.0,60.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-05-22-11,-999.0,-999.0,80.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-05-22-12,220.0,250.0,90.0,20.0,70.0,140.0,340.0,90.0
2019-05-22-13,-999.0,-999.0,40.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-05-22-14,-999.0,-999.0,40.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-05-22-15,275.0,230.0,330.0,40.0,40.0,200.0,250.0,40.0
2019-05-22-16,-999.0,-999.0,350.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-05-22-17,-999.0,-999.0,340.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-05-22-18,242.0,230.0,350.0,10.0,20.0,360.0,200.0,-999.0
2019-05-22-19,-999.0,-999.0,310.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-05-22-20,-999.0,-999.0,330.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-05-22-21,1.0,250.0,330.0,40.0,90.0,360.0,180.0,200.0
2019-05-22-22,-999.0,-999.0,340.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-05-22-23,-999.0,-999.0,350.0,40.0,-999.0,-999.0,-999.0,-999.0
