,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-31-00,297.0,70.0,180.0,200.0,290.0,290.0,40.0,250.0
2019-05-31-01,-999.0,-999.0,160.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-05-31-02,-999.0,-999.0,190.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-05-31-03,253.0,70.0,170.0,150.0,220.0,360.0,110.0,220.0
2019-05-31-04,-999.0,-999.0,160.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-05-31-05,-999.0,-999.0,180.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-05-31-06,278.0,50.0,170.0,190.0,200.0,40.0,110.0,110.0
2019-05-31-07,-999.0,-999.0,190.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-05-31-08,-999.0,-999.0,170.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-05-31-09,292.0,50.0,160.0,200.0,220.0,70.0,250.0,180.0
2019-05-31-10,-999.0,-999.0,170.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-05-31-11,-999.0,-999.0,160.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-05-31-12,284.0,110.0,140.0,220.0,220.0,70.0,320.0,160.0
2019-05-31-13,-999.0,-999.0,170.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-05-31-14,-999.0,-999.0,160.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-05-31-15,280.0,140.0,210.0,120.0,220.0,90.0,290.0,160.0
2019-05-31-16,-999.0,-999.0,250.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-05-31-17,-999.0,-999.0,310.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-05-31-18,287.0,340.0,340.0,240.0,-999.0,-999.0,320.0,-999.0
2019-05-31-19,-999.0,-999.0,330.0,270.0,-999.0,-999.0,-999.0,-999.0
2019-05-31-20,-999.0,-999.0,350.0,240.0,-999.0,-999.0,-999.0,-999.0
2019-05-31-21,271.0,360.0,30.0,180.0,290.0,110.0,270.0,110.0
2019-05-31-22,-999.0,-999.0,90.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-05-31-23,-999.0,-999.0,60.0,220.0,-999.0,-999.0,-999.0,-999.0
