,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-11-00,24.0,250.0,320.0,350.0,270.0,250.0,290.0,-999.0
2019-03-11-01,-999.0,-999.0,310.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-02,-999.0,-999.0,310.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-03,240.0,290.0,320.0,350.0,290.0,250.0,200.0,40.0
2019-03-11-04,-999.0,-999.0,260.0,340.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-05,-999.0,-999.0,170.0,330.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-06,235.0,270.0,200.0,320.0,270.0,270.0,110.0,40.0
2019-03-11-07,-999.0,-999.0,330.0,320.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-08,-999.0,-999.0,10.0,330.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-09,291.0,250.0,200.0,330.0,320.0,320.0,160.0,110.0
2019-03-11-10,-999.0,-999.0,310.0,340.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-11,-999.0,-999.0,320.0,330.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-12,289.0,290.0,330.0,340.0,320.0,40.0,160.0,110.0
2019-03-11-13,-999.0,-999.0,320.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-14,-999.0,-999.0,350.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-15,280.0,290.0,330.0,360.0,360.0,140.0,270.0,90.0
2019-03-11-16,-999.0,-999.0,320.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-17,-999.0,-999.0,320.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-18,282.0,290.0,310.0,360.0,20.0,360.0,290.0,40.0
2019-03-11-19,-999.0,-999.0,320.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-20,-999.0,-999.0,320.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-21,256.0,250.0,340.0,360.0,360.0,250.0,270.0,360.0
2019-03-11-22,-999.0,-999.0,330.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-03-11-23,-999.0,-999.0,310.0,360.0,-999.0,-999.0,-999.0,-999.0
