,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-10-15-00,2.0,180.0,100.0,10.0,40.0,360.0,20.0,20.0
2019-10-15-01,-999.0,-999.0,60.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-15-02,-999.0,-999.0,40.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-15-03,38.0,20.0,80.0,10.0,70.0,20.0,90.0,70.0
2019-10-15-04,-999.0,-999.0,100.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-10-15-05,-999.0,-999.0,60.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-15-06,316.0,200.0,90.0,10.0,200.0,360.0,90.0,70.0
2019-10-15-07,-999.0,-999.0,70.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-15-08,-999.0,-999.0,80.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-15-09,270.0,90.0,90.0,10.0,250.0,360.0,90.0,20.0
2019-10-15-10,-999.0,-999.0,60.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-15-11,-999.0,-999.0,60.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-10-15-12,207.0,140.0,70.0,10.0,220.0,340.0,70.0,40.0
2019-10-15-13,-999.0,-999.0,60.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-15-14,-999.0,-999.0,30.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-15-15,317.0,140.0,10.0,20.0,-999.0,360.0,70.0,40.0
2019-10-15-16,-999.0,-999.0,20.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-10-15-17,-999.0,-999.0,360.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-15-18,333.0,140.0,340.0,10.0,-999.0,250.0,70.0,40.0
2019-10-15-19,-999.0,-999.0,330.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-10-15-20,-999.0,-999.0,350.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-15-21,324.0,140.0,320.0,10.0,70.0,290.0,40.0,20.0
2019-10-15-22,-999.0,-999.0,10.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-10-15-23,-999.0,-999.0,340.0,10.0,-999.0,-999.0,-999.0,-999.0
