,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-14-00,46.0,320.0,160.0,310.0,40.0,220.0,200.0,220.0
2019-08-14-01,-999.0,-999.0,150.0,300.0,-999.0,-999.0,-999.0,-999.0
2019-08-14-02,-999.0,-999.0,170.0,300.0,-999.0,-999.0,-999.0,-999.0
2019-08-14-03,71.0,360.0,140.0,290.0,20.0,40.0,250.0,220.0
2019-08-14-04,-999.0,-999.0,140.0,290.0,-999.0,-999.0,-999.0,-999.0
2019-08-14-05,-999.0,-999.0,170.0,290.0,-999.0,-999.0,-999.0,-999.0
2019-08-14-06,120.0,320.0,160.0,290.0,40.0,40.0,140.0,160.0
2019-08-14-07,-999.0,-999.0,160.0,300.0,-999.0,-999.0,-999.0,-999.0
2019-08-14-08,-999.0,-999.0,180.0,290.0,-999.0,-999.0,-999.0,-999.0
2019-08-14-09,69.0,270.0,190.0,290.0,40.0,270.0,360.0,180.0
2019-08-14-10,-999.0,-999.0,150.0,290.0,-999.0,-999.0,-999.0,-999.0
2019-08-14-11,-999.0,-999.0,140.0,300.0,-999.0,-999.0,-999.0,-999.0
2019-08-14-12,87.0,250.0,130.0,290.0,220.0,70.0,290.0,360.0
2019-08-14-13,-999.0,-999.0,140.0,290.0,-999.0,-999.0,-999.0,-999.0
2019-08-14-14,-999.0,-999.0,150.0,270.0,-999.0,-999.0,-999.0,-999.0
2019-08-14-15,66.0,250.0,170.0,270.0,250.0,90.0,290.0,220.0
2019-08-14-16,-999.0,-999.0,170.0,270.0,-999.0,-999.0,-999.0,-999.0
2019-08-14-17,-999.0,-999.0,160.0,270.0,-999.0,-999.0,-999.0,-999.0
2019-08-14-18,65.0,290.0,160.0,260.0,70.0,90.0,320.0,250.0
2019-08-14-19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-14-20,-999.0,-999.0,180.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-08-14-21,51.0,320.0,170.0,260.0,40.0,290.0,270.0,270.0
2019-08-14-22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-14-23,-999.0,-999.0,150.0,260.0,-999.0,-999.0,-999.0,-999.0
