,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-29-00,10.0,290.0,60.0,220.0,160.0,110.0,180.0,110.0
2019-03-29-01,-999.0,-999.0,50.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-03-29-02,-999.0,-999.0,70.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-03-29-03,279.0,20.0,60.0,230.0,180.0,160.0,160.0,140.0
2019-03-29-04,-999.0,-999.0,50.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-03-29-05,-999.0,-999.0,90.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-03-29-06,247.0,340.0,70.0,260.0,200.0,90.0,140.0,110.0
2019-03-29-07,-999.0,-999.0,60.0,280.0,-999.0,-999.0,-999.0,-999.0
2019-03-29-08,-999.0,-999.0,60.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-03-29-09,307.0,290.0,110.0,250.0,320.0,70.0,140.0,110.0
2019-03-29-10,-999.0,-999.0,60.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-03-29-11,-999.0,-999.0,360.0,240.0,-999.0,-999.0,-999.0,-999.0
2019-03-29-12,283.0,250.0,60.0,240.0,320.0,220.0,180.0,320.0
2019-03-29-13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-29-14,-999.0,-999.0,20.0,240.0,-999.0,-999.0,-999.0,-999.0
2019-03-29-15,292.0,230.0,320.0,230.0,320.0,200.0,290.0,110.0
2019-03-29-16,-999.0,-999.0,330.0,270.0,-999.0,-999.0,-999.0,-999.0
2019-03-29-17,-999.0,-999.0,350.0,270.0,-999.0,-999.0,-999.0,-999.0
2019-03-29-18,298.0,290.0,330.0,260.0,320.0,250.0,220.0,70.0
2019-03-29-19,-999.0,-999.0,320.0,290.0,-999.0,-999.0,-999.0,-999.0
2019-03-29-20,-999.0,-999.0,330.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-03-29-21,207.0,200.0,350.0,360.0,320.0,270.0,270.0,90.0
2019-03-29-22,-999.0,-999.0,340.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-03-29-23,-999.0,-999.0,330.0,350.0,-999.0,-999.0,-999.0,-999.0
