,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-05-00,52.0,360.0,160.0,80.0,20.0,140.0,250.0,320.0
2019-05-05-01,-999.0,-999.0,280.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-05-05-02,-999.0,-999.0,150.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-05-05-03,312.0,20.0,140.0,80.0,40.0,70.0,140.0,340.0
2019-05-05-04,-999.0,-999.0,150.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-05-05-05,-999.0,-999.0,150.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-05-05-06,283.0,360.0,170.0,100.0,70.0,70.0,200.0,40.0
2019-05-05-07,-999.0,-999.0,140.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-05-05-08,-999.0,-999.0,160.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-05-05-09,281.0,20.0,150.0,90.0,70.0,90.0,20.0,20.0
2019-05-05-10,-999.0,-999.0,170.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-05-05-11,-999.0,-999.0,180.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-05-05-12,281.0,270.0,170.0,80.0,20.0,110.0,360.0,20.0
2019-05-05-13,-999.0,-999.0,160.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-05-05-14,-999.0,-999.0,160.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-05-05-15,320.0,230.0,150.0,90.0,200.0,90.0,270.0,20.0
2019-05-05-16,-999.0,-999.0,150.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-05-05-17,-999.0,-999.0,170.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-05-05-18,23.0,200.0,170.0,80.0,250.0,40.0,290.0,20.0
2019-05-05-19,-999.0,-999.0,170.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-05-05-20,-999.0,-999.0,160.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-05-05-21,336.0,290.0,180.0,30.0,70.0,40.0,320.0,360.0
2019-05-05-22,-999.0,-999.0,190.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-05-05-23,-999.0,-999.0,180.0,70.0,-999.0,-999.0,-999.0,-999.0
