,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-19-00,94.0,50.0,150.0,330.0,250.0,290.0,160.0,270.0
2019-05-19-01,-999.0,-999.0,150.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-05-19-02,-999.0,-999.0,140.0,340.0,-999.0,-999.0,-999.0,-999.0
2019-05-19-03,92.0,90.0,150.0,340.0,290.0,320.0,140.0,250.0
2019-05-19-04,-999.0,-999.0,130.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-05-19-05,-999.0,-999.0,160.0,310.0,-999.0,-999.0,-999.0,-999.0
2019-05-19-06,62.0,90.0,170.0,300.0,340.0,70.0,160.0,160.0
2019-05-19-07,-999.0,-999.0,150.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-05-19-08,-999.0,-999.0,160.0,260.0,-999.0,-999.0,-999.0,-999.0
2019-05-19-09,78.0,270.0,170.0,250.0,290.0,40.0,250.0,250.0
2019-05-19-10,-999.0,-999.0,160.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-05-19-11,-999.0,-999.0,150.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-05-19-12,66.0,270.0,150.0,270.0,320.0,90.0,200.0,160.0
2019-05-19-13,-999.0,-999.0,140.0,270.0,-999.0,-999.0,-999.0,-999.0
2019-05-19-14,-999.0,-999.0,140.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-05-19-15,180.0,270.0,160.0,140.0,320.0,270.0,320.0,-999.0
2019-05-19-16,-999.0,-999.0,190.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-05-19-17,-999.0,-999.0,170.0,160.0,-999.0,-999.0,-999.0,-999.0
2019-05-19-18,275.0,250.0,130.0,170.0,290.0,270.0,320.0,250.0
2019-05-19-19,-999.0,-999.0,130.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-05-19-20,-999.0,-999.0,120.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-05-19-21,228.0,270.0,150.0,160.0,320.0,290.0,270.0,340.0
2019-05-19-22,-999.0,-999.0,160.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-05-19-23,-999.0,-999.0,120.0,350.0,-999.0,-999.0,-999.0,-999.0
