,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-07-12-00,191.0,290.0,100.0,240.0,40.0,160.0,290.0,220.0
2019-07-12-01,-999.0,-999.0,30.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-07-12-02,-999.0,-999.0,350.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-07-12-03,287.0,20.0,20.0,210.0,360.0,160.0,140.0,140.0
2019-07-12-04,-999.0,-999.0,330.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-07-12-05,-999.0,-999.0,10.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-07-12-06,282.0,20.0,360.0,210.0,180.0,360.0,160.0,180.0
2019-07-12-07,-999.0,-999.0,10.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-07-12-08,-999.0,-999.0,360.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-07-12-09,294.0,340.0,340.0,230.0,200.0,20.0,140.0,180.0
2019-07-12-10,-999.0,-999.0,310.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-07-12-11,-999.0,-999.0,360.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-07-12-12,245.0,270.0,350.0,210.0,160.0,70.0,140.0,180.0
2019-07-12-13,-999.0,-999.0,310.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-07-12-14,-999.0,-999.0,280.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-07-12-15,217.0,230.0,200.0,200.0,200.0,40.0,160.0,200.0
2019-07-12-16,-999.0,-999.0,-999.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-07-12-17,-999.0,-999.0,-999.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-07-12-18,191.0,160.0,180.0,220.0,250.0,40.0,-999.0,180.0
2019-07-12-19,-999.0,-999.0,200.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-07-12-20,-999.0,-999.0,190.0,230.0,-999.0,-999.0,-999.0,-999.0
2019-07-12-21,150.0,90.0,260.0,220.0,40.0,70.0,180.0,220.0
2019-07-12-22,-999.0,-999.0,270.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-07-12-23,-999.0,-999.0,140.0,230.0,-999.0,-999.0,-999.0,-999.0
