,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-10-08-00,222.0,20.0,200.0,20.0,90.0,290.0,320.0,40.0
2019-10-08-01,-999.0,-999.0,180.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-08-02,-999.0,-999.0,190.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-08-03,242.0,340.0,200.0,360.0,320.0,320.0,180.0,40.0
2019-10-08-04,-999.0,-999.0,200.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-10-08-05,-999.0,-999.0,180.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-10-08-06,240.0,320.0,200.0,10.0,200.0,290.0,90.0,20.0
2019-10-08-07,-999.0,-999.0,200.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-08-08,-999.0,-999.0,210.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-08-09,231.0,320.0,330.0,10.0,220.0,270.0,90.0,110.0
2019-10-08-10,-999.0,-999.0,340.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-10-08-11,-999.0,-999.0,300.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-08-12,253.0,360.0,300.0,10.0,200.0,270.0,90.0,90.0
2019-10-08-13,-999.0,-999.0,290.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-10-08-14,-999.0,-999.0,320.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-10-08-15,230.0,360.0,310.0,10.0,200.0,290.0,70.0,40.0
2019-10-08-16,-999.0,-999.0,330.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-10-08-17,-999.0,-999.0,340.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-10-08-18,311.0,200.0,360.0,20.0,250.0,250.0,70.0,20.0
2019-10-08-19,-999.0,-999.0,340.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-08-20,-999.0,-999.0,340.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-10-08-21,315.0,200.0,330.0,20.0,70.0,270.0,360.0,70.0
2019-10-08-22,-999.0,-999.0,340.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-10-08-23,-999.0,-999.0,340.0,20.0,-999.0,-999.0,-999.0,-999.0
