,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-07-18-00,141.0,70.0,190.0,130.0,90.0,140.0,340.0,340.0
2019-07-18-01,-999.0,-999.0,80.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-07-18-02,-999.0,-999.0,310.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-07-18-03,322.0,90.0,310.0,140.0,90.0,70.0,270.0,20.0
2019-07-18-04,-999.0,-999.0,140.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-07-18-05,-999.0,-999.0,150.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-07-18-06,5.0,90.0,150.0,140.0,140.0,90.0,40.0,110.0
2019-07-18-07,-999.0,-999.0,150.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-07-18-08,-999.0,-999.0,190.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-07-18-09,314.0,70.0,170.0,140.0,200.0,90.0,140.0,110.0
2019-07-18-10,-999.0,-999.0,200.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-07-18-11,-999.0,-999.0,210.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-07-18-12,288.0,180.0,200.0,150.0,180.0,90.0,160.0,110.0
2019-07-18-13,-999.0,-999.0,170.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-07-18-14,-999.0,-999.0,210.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-07-18-15,277.0,360.0,160.0,150.0,110.0,70.0,140.0,110.0
2019-07-18-16,-999.0,-999.0,180.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-07-18-17,-999.0,-999.0,170.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-07-18-18,10.0,110.0,180.0,150.0,70.0,40.0,250.0,160.0
2019-07-18-19,-999.0,-999.0,200.0,160.0,-999.0,-999.0,-999.0,-999.0
2019-07-18-20,-999.0,-999.0,190.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-07-18-21,43.0,50.0,190.0,160.0,70.0,40.0,290.0,220.0
2019-07-18-22,-999.0,-999.0,200.0,160.0,-999.0,-999.0,-999.0,-999.0
2019-07-18-23,-999.0,-999.0,200.0,160.0,-999.0,-999.0,-999.0,-999.0
