,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-14-00,297.0,360.0,320.0,30.0,50.0,48.0,300.0,230.0
2019-12-14-01,-999.0,-999.0,310.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-14-02,-999.0,-999.0,200.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-14-03,310.0,340.0,280.0,20.0,290.0,29.0,223.0,236.0
2019-12-14-04,-999.0,-999.0,20.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-12-14-05,-999.0,-999.0,230.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-12-14-06,291.0,360.0,200.0,10.0,200.0,66.0,210.0,80.0
2019-12-14-07,-999.0,-999.0,200.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-14-08,-999.0,-999.0,340.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-14-09,359.0,290.0,20.0,40.0,195.0,69.0,66.0,103.0
2019-12-14-10,-999.0,-999.0,340.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-14-11,-999.0,-999.0,320.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-14-12,30.0,180.0,330.0,40.0,180.0,64.0,50.0,90.0
2019-12-14-13,-999.0,-999.0,340.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-14-14,-999.0,-999.0,340.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-14-15,55.0,160.0,340.0,20.0,27.0,68.0,357.0,44.0
2019-12-14-16,-999.0,-999.0,330.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-14-17,-999.0,-999.0,320.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-14-18,64.0,160.0,320.0,30.0,50.0,77.0,360.0,30.0
2019-12-14-19,-999.0,-999.0,320.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-14-20,-999.0,-999.0,320.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-14-21,92.0,140.0,320.0,30.0,11.0,77.0,302.0,334.0
2019-12-14-22,-999.0,-999.0,320.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-14-23,-999.0,-999.0,320.0,20.0,-999.0,-999.0,-999.0,-999.0
