,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-15-00,88.0,90.0,340.0,30.0,90.0,77.0,290.0,340.0
2019-12-15-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-15-02,-999.0,-999.0,330.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-12-15-03,73.0,50.0,350.0,70.0,41.0,107.0,286.0,6.0
2019-12-15-04,-999.0,-999.0,350.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-12-15-05,-999.0,-999.0,360.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-12-15-06,-999.0,110.0,10.0,80.0,40.0,115.0,280.0,210.0
2019-12-15-07,-999.0,-999.0,50.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-12-15-08,-999.0,-999.0,60.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-12-15-09,37.0,110.0,110.0,50.0,199.0,109.0,176.0,104.0
2019-12-15-10,-999.0,-999.0,50.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-15-11,-999.0,-999.0,90.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-15-12,74.0,110.0,60.0,30.0,190.0,115.0,290.0,90.0
2019-12-15-13,-999.0,-999.0,10.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-15-14,-999.0,-999.0,10.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-15-15,46.0,110.0,30.0,10.0,231.0,125.0,262.0,52.0
2019-12-15-16,-999.0,-999.0,360.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-12-15-17,-999.0,-999.0,330.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-12-15-18,45.0,110.0,350.0,20.0,-999.0,134.0,300.0,20.0
2019-12-15-19,-999.0,-999.0,350.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-15-20,-999.0,-999.0,350.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-15-21,49.0,140.0,320.0,30.0,47.0,135.0,288.0,240.0
2019-12-15-22,-999.0,-999.0,330.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-15-23,-999.0,-999.0,330.0,40.0,-999.0,-999.0,-999.0,-999.0
