,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-07-00,2.7,4.5,1.5,5.1,5.0,7.0,2.0,3.0
2019-02-07-01,-999.0,-999.0,1.0,5.7,-999.0,-999.0,-999.0,-999.0
2019-02-07-02,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-02-07-03,4.6,5.1,1.5,5.7,7.0,3.0,1.0,2.0
2019-02-07-04,-999.0,-999.0,2.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-02-07-05,-999.0,-999.0,2.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-02-07-06,4.3,4.0,0.5,7.7,4.0,4.0,1.0,3.0
2019-02-07-07,-999.0,-999.0,4.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-02-07-08,-999.0,-999.0,5.1,1.5,-999.0,-999.0,-999.0,-999.0
2019-02-07-09,3.2,3.6,4.6,2.1,1.0,4.0,1.0,4.0
2019-02-07-10,-999.0,-999.0,4.1,1.5,-999.0,-999.0,-999.0,-999.0
2019-02-07-11,-999.0,-999.0,5.1,2.1,-999.0,-999.0,-999.0,-999.0
2019-02-07-12,3.3,2.5,4.1,2.1,1.0,5.0,2.0,1.0
2019-02-07-13,-999.0,-999.0,2.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-02-07-14,-999.0,-999.0,1.0,3.1,-999.0,-999.0,-999.0,-999.0
2019-02-07-15,4.7,4.6,4.1,2.6,1.0,4.0,4.0,7.0
2019-02-07-16,-999.0,-999.0,4.1,2.1,-999.0,-999.0,-999.0,-999.0
2019-02-07-17,-999.0,-999.0,3.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-02-07-18,2.7,4.5,3.6,2.6,1.0,4.0,1.0,3.0
2019-02-07-19,-999.0,-999.0,3.6,2.6,-999.0,-999.0,-999.0,-999.0
2019-02-07-20,-999.0,-999.0,3.6,-999.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-21,1.7,3.1,3.6,1.0,1.0,4.0,1.0,2.0
2019-02-07-22,-999.0,-999.0,4.6,-999.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-23,-999.0,-999.0,4.6,2.6,-999.0,-999.0,-999.0,-999.0
