,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-04-00,0.8,0.5,1.5,5.7,2.0,2.0,1.0,2.0
2019-05-04-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-05-04-02,-999.0,-999.0,2.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-05-04-03,2.0,2.1,1.5,5.7,2.0,4.0,3.0,4.0
2019-05-04-04,-999.0,-999.0,3.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-05-04-05,-999.0,-999.0,3.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-05-04-06,2.5,2.0,5.1,6.7,4.0,3.0,2.0,3.0
2019-05-04-07,-999.0,-999.0,3.6,-999.0,-999.0,-999.0,-999.0,-999.0
2019-05-04-08,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-05-04-09,3.3,1.5,4.1,5.7,2.0,3.0,4.0,5.0
2019-05-04-10,-999.0,-999.0,1.0,4.6,-999.0,-999.0,-999.0,-999.0
2019-05-04-11,-999.0,-999.0,3.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-05-04-12,1.5,2.0,1.5,4.1,3.0,2.0,2.0,3.0
2019-05-04-13,-999.0,-999.0,2.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-05-04-14,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-05-04-15,1.5,1.0,2.1,3.6,1.0,2.0,2.0,3.0
2019-05-04-16,-999.0,-999.0,2.1,2.1,-999.0,-999.0,-999.0,-999.0
2019-05-04-17,-999.0,-999.0,1.5,2.1,-999.0,-999.0,-999.0,-999.0
2019-05-04-18,0.3,1.5,1.0,2.6,1.0,1.0,2.0,5.0
2019-05-04-19,-999.0,-999.0,1.0,1.5,-999.0,-999.0,-999.0,-999.0
2019-05-04-20,-999.0,-999.0,1.0,1.5,-999.0,-999.0,-999.0,-999.0
2019-05-04-21,0.4,1.5,2.1,2.1,5.0,1.0,2.0,4.0
2019-05-04-22,-999.0,-999.0,2.1,2.1,-999.0,-999.0,-999.0,-999.0
2019-05-04-23,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
