,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-02-00,1.0,3.0,1.5,7.7,2.0,0.0,1.0,1.0
2019-06-02-01,-999.0,-999.0,1.5,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-02-02,-999.0,-999.0,1.5,7.2,-999.0,-999.0,-999.0,-999.0
2019-06-02-03,1.7,2.6,1.0,8.2,3.0,2.0,-999.0,1.0
2019-06-02-04,-999.0,-999.0,1.5,9.8,-999.0,-999.0,-999.0,-999.0
2019-06-02-05,-999.0,-999.0,2.6,9.3,-999.0,-999.0,-999.0,-999.0
2019-06-02-06,3.1,3.5,3.1,9.3,3.0,4.0,2.0,2.0
2019-06-02-07,-999.0,-999.0,2.6,10.3,-999.0,-999.0,-999.0,-999.0
2019-06-02-08,-999.0,-999.0,3.6,7.7,-999.0,-999.0,-999.0,-999.0
2019-06-02-09,3.5,1.5,3.6,8.8,3.0,3.0,1.0,5.0
2019-06-02-10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-06-02-11,-999.0,-999.0,4.1,8.2,-999.0,-999.0,-999.0,-999.0
2019-06-02-12,1.0,1.5,4.6,7.7,1.0,3.0,2.0,3.0
2019-06-02-13,-999.0,-999.0,3.1,7.7,-999.0,-999.0,-999.0,-999.0
2019-06-02-14,-999.0,-999.0,2.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-06-02-15,0.9,1.0,4.6,6.7,3.0,2.0,2.0,2.0
2019-06-02-16,-999.0,-999.0,2.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-06-02-17,-999.0,-999.0,3.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-06-02-18,0.7,1.5,2.6,5.7,1.0,1.0,2.0,2.0
2019-06-02-19,-999.0,-999.0,1.5,4.1,-999.0,-999.0,-999.0,-999.0
2019-06-02-20,-999.0,-999.0,2.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-06-02-21,0.8,1.5,3.6,4.1,-999.0,1.0,1.0,2.0
2019-06-02-22,-999.0,-999.0,1.0,4.6,-999.0,-999.0,-999.0,-999.0
2019-06-02-23,-999.0,-999.0,2.1,7.2,-999.0,-999.0,-999.0,-999.0
