,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-24-00,2.0,2.0,2.6,4.6,2.0,4.0,2.0,4.0
2019-03-24-01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-24-02,-999.0,-999.0,4.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-24-03,3.4,3.1,3.6,3.1,1.0,3.0,4.0,4.0
2019-03-24-04,-999.0,-999.0,1.0,5.7,-999.0,-999.0,-999.0,-999.0
2019-03-24-05,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-24-06,4.3,3.0,3.1,3.6,5.0,4.0,2.0,2.0
2019-03-24-07,-999.0,-999.0,2.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-03-24-08,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-03-24-09,3.2,3.6,2.6,4.1,5.0,3.0,2.0,3.0
2019-03-24-10,-999.0,-999.0,2.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-03-24-11,-999.0,-999.0,2.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-03-24-12,2.0,2.0,3.6,3.6,3.0,2.0,1.0,3.0
2019-03-24-13,-999.0,-999.0,2.1,2.6,-999.0,-999.0,-999.0,-999.0
2019-03-24-14,-999.0,-999.0,1.0,2.6,-999.0,-999.0,-999.0,-999.0
2019-03-24-15,1.8,2.6,2.1,2.6,1.0,3.0,3.0,3.0
2019-03-24-16,-999.0,-999.0,2.6,1.5,-999.0,-999.0,-999.0,-999.0
2019-03-24-17,-999.0,-999.0,2.1,1.0,-999.0,-999.0,-999.0,-999.0
2019-03-24-18,1.1,1.5,3.6,2.1,1.0,3.0,2.0,1.0
2019-03-24-19,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-03-24-20,-999.0,-999.0,3.6,2.6,-999.0,-999.0,-999.0,-999.0
2019-03-24-21,0.9,1.5,3.1,2.6,1.0,1.0,1.0,3.0
2019-03-24-22,-999.0,-999.0,2.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-03-24-23,-999.0,-999.0,3.1,4.1,-999.0,-999.0,-999.0,-999.0
