,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-20-00,1.3,4.0,1.0,7.2,3.0,3.0,2.0,5.0
2019-08-20-01,-999.0,-999.0,1.0,7.7,-999.0,-999.0,-999.0,-999.0
2019-08-20-02,-999.0,-999.0,0.5,8.2,-999.0,-999.0,-999.0,-999.0
2019-08-20-03,1.7,5.7,1.5,8.2,1.0,1.0,1.0,3.0
2019-08-20-04,-999.0,-999.0,1.0,8.2,-999.0,-999.0,-999.0,-999.0
2019-08-20-05,-999.0,-999.0,3.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-08-20-06,2.2,6.0,3.1,9.3,2.0,4.0,4.0,4.0
2019-08-20-07,-999.0,-999.0,3.1,8.2,-999.0,-999.0,-999.0,-999.0
2019-08-20-08,-999.0,-999.0,3.6,8.2,-999.0,-999.0,-999.0,-999.0
2019-08-20-09,1.0,4.6,2.6,6.7,2.0,4.0,4.0,4.0
2019-08-20-10,-999.0,-999.0,2.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-08-20-11,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-08-20-12,1.7,2.5,1.5,5.7,1.0,3.0,3.0,3.0
2019-08-20-13,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-08-20-14,-999.0,-999.0,1.5,5.7,-999.0,-999.0,-999.0,-999.0
2019-08-20-15,1.3,3.1,2.1,5.1,2.0,1.0,2.0,2.0
2019-08-20-16,-999.0,-999.0,2.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-08-20-17,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-08-20-18,0.7,0.5,1.5,4.6,1.0,1.0,2.0,2.0
2019-08-20-19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-20-20,-999.0,-999.0,1.0,4.6,-999.0,-999.0,-999.0,-999.0
2019-08-20-21,0.9,0.5,1.5,4.6,1.0,1.0,2.0,2.0
2019-08-20-22,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-08-20-23,-999.0,-999.0,2.1,5.1,-999.0,-999.0,-999.0,-999.0
