,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-04-00,1.6,1.5,1.5,5.1,1.0,0.8,2.0,8.0
2019-12-04-01,-999.0,-999.0,1.0,5.1,-999.0,-999.0,-999.0,-999.0
2019-12-04-02,-999.0,-999.0,1.0,5.1,-999.0,-999.0,-999.0,-999.0
2019-12-04-03,2.0,3.6,1.5,6.2,2.6,2.5,2.2,8.0
2019-12-04-04,-999.0,-999.0,2.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-12-04-05,-999.0,-999.0,2.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-12-04-06,2.0,3.0,2.1,4.1,3.0,2.5,3.0,4.0
2019-12-04-07,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-12-04-08,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-12-04-09,1.9,4.1,0.5,3.6,1.7,2.4,2.2,4.5
2019-12-04-10,-999.0,-999.0,2.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-12-04-11,-999.0,-999.0,2.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-12-04-12,1.1,4.0,2.1,5.1,1.0,0.9,2.0,4.0
2019-12-04-13,-999.0,-999.0,1.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-12-04-14,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-12-04-15,1.6,3.6,2.6,5.7,3.7,1.7,2.3,4.7
2019-12-04-16,-999.0,-999.0,3.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-12-04-17,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-12-04-18,1.7,3.0,3.1,5.1,3.0,1.2,3.0,6.0
2019-12-04-19,-999.0,-999.0,2.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-12-04-20,-999.0,-999.0,3.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-12-04-21,2.4,3.6,2.1,4.1,2.4,0.4,2.6,8.2
2019-12-04-22,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-12-04-23,-999.0,-999.0,2.1,3.6,-999.0,-999.0,-999.0,-999.0
