,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-15-00,0.6,4.0,1.5,3.1,4.0,3.0,1.0,2.0
2019-03-15-01,-999.0,-999.0,1.0,5.7,-999.0,-999.0,-999.0,-999.0
2019-03-15-02,-999.0,-999.0,3.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-03-15-03,1.5,5.7,4.1,3.6,3.0,3.0,2.0,1.0
2019-03-15-04,-999.0,-999.0,4.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-15-05,-999.0,-999.0,6.2,7.7,-999.0,-999.0,-999.0,-999.0
2019-03-15-06,2.1,7.0,6.7,9.3,3.0,3.0,1.0,3.0
2019-03-15-07,-999.0,-999.0,3.6,9.3,-999.0,-999.0,-999.0,-999.0
2019-03-15-08,-999.0,-999.0,4.1,10.8,-999.0,-999.0,-999.0,-999.0
2019-03-15-09,1.6,6.2,4.6,8.2,5.0,5.0,2.0,4.0
2019-03-15-10,-999.0,-999.0,5.1,7.7,-999.0,-999.0,-999.0,-999.0
2019-03-15-11,-999.0,-999.0,2.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-03-15-12,1.1,6.0,2.6,6.2,4.0,3.0,2.0,4.0
2019-03-15-13,-999.0,-999.0,3.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-15-14,-999.0,-999.0,2.1,7.7,-999.0,-999.0,-999.0,-999.0
2019-03-15-15,1.9,5.7,3.1,7.7,2.0,2.0,1.0,3.0
2019-03-15-16,-999.0,-999.0,3.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-03-15-17,-999.0,-999.0,2.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-03-15-18,0.6,5.0,3.1,6.2,2.0,0.0,1.0,2.0
2019-03-15-19,-999.0,-999.0,2.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-03-15-20,-999.0,-999.0,2.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-15-21,0.3,3.1,2.1,6.2,2.0,0.0,2.0,4.0
2019-03-15-22,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-03-15-23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
