,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-05-00,2.3,0.5,2.1,9.8,1.0,2.0,2.0,5.0
2019-09-05-01,-999.0,-999.0,2.6,10.3,-999.0,-999.0,-999.0,-999.0
2019-09-05-02,-999.0,-999.0,1.0,10.3,-999.0,-999.0,-999.0,-999.0
2019-09-05-03,1.9,3.1,1.0,9.8,2.0,2.0,3.0,2.0
2019-09-05-04,-999.0,-999.0,1.5,10.3,-999.0,-999.0,-999.0,-999.0
2019-09-05-05,-999.0,-999.0,1.0,9.8,-999.0,-999.0,-999.0,-999.0
2019-09-05-06,2.1,2.5,1.5,13.4,2.0,3.0,3.0,2.0
2019-09-05-07,-999.0,-999.0,1.0,10.8,-999.0,-999.0,-999.0,-999.0
2019-09-05-08,-999.0,-999.0,1.0,10.8,-999.0,-999.0,-999.0,-999.0
2019-09-05-09,2.4,2.6,2.1,10.3,3.0,2.0,4.0,4.0
2019-09-05-10,-999.0,-999.0,2.1,10.3,-999.0,-999.0,-999.0,-999.0
2019-09-05-11,-999.0,-999.0,2.1,12.4,-999.0,-999.0,-999.0,-999.0
2019-09-05-12,1.9,1.5,1.5,14.9,2.0,3.0,2.0,2.0
2019-09-05-13,-999.0,-999.0,2.6,14.9,-999.0,-999.0,-999.0,-999.0
2019-09-05-14,-999.0,-999.0,1.5,15.4,-999.0,-999.0,-999.0,-999.0
2019-09-05-15,2.1,1.5,1.0,13.4,1.0,2.0,3.0,2.0
2019-09-05-16,-999.0,-999.0,1.0,13.4,-999.0,-999.0,-999.0,-999.0
2019-09-05-17,-999.0,-999.0,2.6,12.4,-999.0,-999.0,-999.0,-999.0
2019-09-05-18,2.1,3.5,2.1,11.8,1.0,3.0,3.0,2.0
2019-09-05-19,-999.0,-999.0,2.1,12.9,-999.0,-999.0,-999.0,-999.0
2019-09-05-20,-999.0,-999.0,1.0,13.4,-999.0,-999.0,-999.0,-999.0
2019-09-05-21,2.1,3.1,1.5,11.3,1.0,1.0,3.0,2.0
2019-09-05-22,-999.0,-999.0,1.5,11.3,-999.0,-999.0,-999.0,-999.0
2019-09-05-23,-999.0,-999.0,0.5,10.3,-999.0,-999.0,-999.0,-999.0
