,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-28-00,1.8,2.5,2.1,6.2,3.0,1.0,1.0,2.0
2019-03-28-01,-999.0,-999.0,2.6,8.8,-999.0,-999.0,-999.0,-999.0
2019-03-28-02,-999.0,-999.0,3.6,8.8,-999.0,-999.0,-999.0,-999.0
2019-03-28-03,2.8,3.1,3.6,9.3,2.0,4.0,1.0,1.0
2019-03-28-04,-999.0,-999.0,2.6,8.8,-999.0,-999.0,-999.0,-999.0
2019-03-28-05,-999.0,-999.0,2.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-03-28-06,3.4,4.0,3.6,7.7,2.0,2.0,3.0,4.0
2019-03-28-07,-999.0,-999.0,2.6,8.8,-999.0,-999.0,-999.0,-999.0
2019-03-28-08,-999.0,-999.0,2.6,9.3,-999.0,-999.0,-999.0,-999.0
2019-03-28-09,3.5,2.1,2.6,7.2,1.0,2.0,4.0,4.0
2019-03-28-10,-999.0,-999.0,1.5,5.7,-999.0,-999.0,-999.0,-999.0
2019-03-28-11,-999.0,-999.0,2.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-03-28-12,2.3,1.5,4.1,5.7,2.0,2.0,3.0,4.0
2019-03-28-13,-999.0,-999.0,3.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-03-28-14,-999.0,-999.0,3.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-03-28-15,1.6,1.5,2.6,5.1,3.0,2.0,3.0,2.0
2019-03-28-16,-999.0,-999.0,3.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-03-28-17,-999.0,-999.0,3.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-03-28-18,0.8,0.5,2.6,7.7,2.0,2.0,3.0,3.0
2019-03-28-19,-999.0,-999.0,4.1,7.7,-999.0,-999.0,-999.0,-999.0
2019-03-28-20,-999.0,-999.0,3.1,8.2,-999.0,-999.0,-999.0,-999.0
2019-03-28-21,1.3,1.0,2.6,8.2,1.0,3.0,2.0,2.0
2019-03-28-22,-999.0,-999.0,3.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-03-28-23,-999.0,-999.0,3.6,6.7,-999.0,-999.0,-999.0,-999.0
