,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-30-00,0.1,3.0,3.1,4.1,6.0,0.8,2.0,2.0
2019-12-30-01,-999.0,-999.0,2.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-12-30-02,-999.0,-999.0,1.5,1.5,-999.0,-999.0,-999.0,-999.0
2019-12-30-03,2.0,3.1,2.1,4.1,5.3,2.7,2.1,1.5
2019-12-30-04,-999.0,-999.0,1.5,5.7,-999.0,-999.0,-999.0,-999.0
2019-12-30-05,-999.0,-999.0,1.0,4.6,-999.0,-999.0,-999.0,-999.0
2019-12-30-06,3.1,3.0,1.5,3.6,8.0,2.3,1.0,1.0
2019-12-30-07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-30-08,-999.0,-999.0,0.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-12-30-09,3.0,3.6,1.5,4.6,5.1,3.7,1.5,1.7
2019-12-30-10,-999.0,-999.0,1.5,5.7,-999.0,-999.0,-999.0,-999.0
2019-12-30-11,-999.0,-999.0,1.0,6.7,-999.0,-999.0,-999.0,-999.0
2019-12-30-12,5.3,4.5,1.0,6.2,5.0,3.8,1.0,2.0
2019-12-30-13,-999.0,-999.0,1.5,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-30-14,-999.0,-999.0,1.0,3.1,-999.0,-999.0,-999.0,-999.0
2019-12-30-15,7.4,6.7,1.5,3.1,3.2,5.2,1.5,3.1
2019-12-30-16,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
2019-12-30-17,-999.0,-999.0,2.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-12-30-18,5.7,6.5,1.5,5.1,1.0,5.8,2.0,4.0
2019-12-30-19,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-12-30-20,-999.0,-999.0,0.5,7.7,-999.0,-999.0,-999.0,-999.0
2019-12-30-21,3.9,6.7,1.5,8.8,1.0,5.9,2.5,4.2
2019-12-30-22,-999.0,-999.0,1.5,7.2,-999.0,-999.0,-999.0,-999.0
2019-12-30-23,-999.0,-999.0,1.0,10.8,-999.0,-999.0,-999.0,-999.0
