,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-07-00,6.0,8.5,1.5,3.1,2.0,3.0,1.0,1.0
2019-09-07-01,-999.0,-999.0,2.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-07-02,-999.0,-999.0,3.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-09-07-03,7.0,9.3,3.1,7.7,2.0,4.0,2.0,2.0
2019-09-07-04,-999.0,-999.0,2.6,9.3,-999.0,-999.0,-999.0,-999.0
2019-09-07-05,-999.0,-999.0,3.6,6.7,-999.0,-999.0,-999.0,-999.0
2019-09-07-06,9.1,6.0,4.6,7.7,2.0,3.0,6.0,3.0
2019-09-07-07,-999.0,-999.0,3.6,8.8,-999.0,-999.0,-999.0,-999.0
2019-09-07-08,-999.0,-999.0,4.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-09-07-09,7.9,4.6,5.7,6.7,4.0,2.0,3.0,3.0
2019-09-07-10,-999.0,-999.0,4.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-09-07-11,-999.0,-999.0,3.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-09-07-12,5.9,1.5,4.1,7.2,3.0,1.0,-999.0,2.0
2019-09-07-13,-999.0,-999.0,2.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-09-07-14,-999.0,-999.0,1.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-09-07-15,4.9,1.5,2.6,8.8,2.0,1.0,1.0,2.0
2019-09-07-16,-999.0,-999.0,3.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-09-07-17,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-09-07-18,2.6,1.0,2.1,5.1,1.0,0.0,2.0,2.0
2019-09-07-19,-999.0,-999.0,2.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-07-20,-999.0,-999.0,2.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-07-21,2.0,0.5,2.1,5.7,1.0,0.0,1.0,2.0
2019-09-07-22,-999.0,-999.0,2.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-09-07-23,-999.0,-999.0,3.1,6.2,-999.0,-999.0,-999.0,-999.0
