,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-30-00,2.5,1.5,2.1,3.6,3.0,1.0,2.0,1.0
2019-08-30-01,-999.0,-999.0,4.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-08-30-02,-999.0,-999.0,4.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-08-30-03,4.2,3.1,3.1,3.6,5.0,2.0,1.0,2.0
2019-08-30-04,-999.0,-999.0,5.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-08-30-05,-999.0,-999.0,4.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-08-30-06,4.0,3.5,4.1,3.6,3.0,3.0,3.0,4.0
2019-08-30-07,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-08-30-08,-999.0,-999.0,4.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-08-30-09,1.7,3.1,3.6,3.6,3.0,3.0,3.0,5.0
2019-08-30-10,-999.0,-999.0,2.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-08-30-11,-999.0,-999.0,3.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-08-30-12,3.1,1.5,2.6,4.1,2.0,3.0,2.0,3.0
2019-08-30-13,-999.0,-999.0,3.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-08-30-14,-999.0,-999.0,2.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-08-30-15,2.0,2.6,2.1,5.7,2.0,0.0,2.0,3.0
2019-08-30-16,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-08-30-17,-999.0,-999.0,1.0,4.6,-999.0,-999.0,-999.0,-999.0
2019-08-30-18,1.3,2.5,0.5,4.1,1.0,1.0,1.0,3.0
2019-08-30-19,-999.0,-999.0,2.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-08-30-20,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
2019-08-30-21,0.8,1.5,1.5,3.1,-999.0,0.0,3.0,2.0
2019-08-30-22,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
2019-08-30-23,-999.0,-999.0,1.0,5.1,-999.0,-999.0,-999.0,-999.0
