,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-12-00,1.2,2.5,1.5,3.6,4.0,6.0,1.0,3.0
2019-08-12-01,-999.0,-999.0,1.5,2.6,-999.0,-999.0,-999.0,-999.0
2019-08-12-02,-999.0,-999.0,2.6,2.6,-999.0,-999.0,-999.0,-999.0
2019-08-12-03,1.4,2.1,1.5,4.6,3.0,6.0,1.0,2.0
2019-08-12-04,-999.0,-999.0,2.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-08-12-05,-999.0,-999.0,2.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-08-12-06,0.9,2.5,2.6,5.7,2.0,3.0,3.0,3.0
2019-08-12-07,-999.0,-999.0,4.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-08-12-08,-999.0,-999.0,4.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-08-12-09,1.4,2.6,4.1,6.2,5.0,3.0,6.0,4.0
2019-08-12-10,-999.0,-999.0,3.6,7.2,-999.0,-999.0,-999.0,-999.0
2019-08-12-11,-999.0,-999.0,3.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-08-12-12,1.2,2.0,3.6,7.7,8.0,0.0,2.0,4.0
2019-08-12-13,-999.0,-999.0,2.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-08-12-14,-999.0,-999.0,4.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-08-12-15,1.0,1.0,2.6,6.2,4.0,0.0,2.0,1.0
2019-08-12-16,-999.0,-999.0,2.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-08-12-17,-999.0,-999.0,2.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-08-12-18,0.8,0.5,1.5,6.2,2.0,0.0,2.0,2.0
2019-08-12-19,-999.0,-999.0,1.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-08-12-20,-999.0,-999.0,1.5,6.2,-999.0,-999.0,-999.0,-999.0
2019-08-12-21,1.9,0.0,1.5,6.7,1.0,0.0,2.0,2.0
2019-08-12-22,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-08-12-23,-999.0,-999.0,3.1,6.7,-999.0,-999.0,-999.0,-999.0
