,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-01-00,3.2,3.5,2.6,6.2,1.0,3.0,3.0,6.0
2019-04-01-01,-999.0,-999.0,2.1,6.7,-999.0,-999.0,-999.0,-999.0
2019-04-01-02,-999.0,-999.0,2.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-04-01-03,2.4,4.1,1.5,6.7,1.0,2.0,2.0,3.0
2019-04-01-04,-999.0,-999.0,4.1,7.2,-999.0,-999.0,-999.0,-999.0
2019-04-01-05,-999.0,-999.0,4.6,7.7,-999.0,-999.0,-999.0,-999.0
2019-04-01-06,2.7,6.0,3.6,7.7,2.0,1.0,3.0,2.0
2019-04-01-07,-999.0,-999.0,3.6,8.8,-999.0,-999.0,-999.0,-999.0
2019-04-01-08,-999.0,-999.0,3.1,8.2,-999.0,-999.0,-999.0,-999.0
2019-04-01-09,3.4,5.7,2.6,7.7,4.0,3.0,2.0,2.0
2019-04-01-10,-999.0,-999.0,2.1,-999.0,-999.0,-999.0,-999.0,-999.0
2019-04-01-11,-999.0,-999.0,3.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-04-01-12,2.1,5.0,3.6,5.7,2.0,4.0,3.0,2.0
2019-04-01-13,-999.0,-999.0,3.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-04-01-14,-999.0,-999.0,2.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-04-01-15,1.1,5.1,3.1,5.1,3.0,2.0,3.0,4.0
2019-04-01-16,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-04-01-17,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-04-01-18,1.1,4.5,2.1,4.1,-999.0,3.0,2.0,3.0
2019-04-01-19,-999.0,-999.0,1.0,4.6,-999.0,-999.0,-999.0,-999.0
2019-04-01-20,-999.0,-999.0,4.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-04-01-21,0.6,3.1,3.1,4.1,2.0,1.0,2.0,4.0
2019-04-01-22,-999.0,-999.0,1.5,4.1,-999.0,-999.0,-999.0,-999.0
2019-04-01-23,-999.0,-999.0,3.6,4.1,-999.0,-999.0,-999.0,-999.0
