,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-14-00,0.5,1.5,2.6,3.6,1.0,2.0,2.0,3.0
2019-01-14-01,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-01-14-02,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
2019-01-14-03,1.0,2.6,2.6,2.6,1.0,4.0,2.0,3.0
2019-01-14-04,-999.0,-999.0,2.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-01-14-05,-999.0,-999.0,2.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-01-14-06,1.2,2.5,1.0,3.6,3.0,3.0,1.0,4.0
2019-01-14-07,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-01-14-08,-999.0,-999.0,2.6,2.6,-999.0,-999.0,-999.0,-999.0
2019-01-14-09,1.7,2.1,1.5,3.1,2.0,4.0,3.0,2.0
2019-01-14-10,-999.0,-999.0,2.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-01-14-11,-999.0,-999.0,1.5,4.1,-999.0,-999.0,-999.0,-999.0
2019-01-14-12,1.1,2.0,1.0,3.6,4.0,2.0,1.0,3.0
2019-01-14-13,-999.0,-999.0,1.5,2.6,-999.0,-999.0,-999.0,-999.0
2019-01-14-14,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
2019-01-14-15,1.1,1.5,2.1,2.6,8.0,1.0,-999.0,3.0
2019-01-14-16,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-01-14-17,-999.0,-999.0,1.0,1.5,-999.0,-999.0,-999.0,-999.0
2019-01-14-18,1.8,2.1,1.0,1.5,5.0,1.0,2.0,3.0
2019-01-14-19,-999.0,-999.0,1.5,1.5,-999.0,-999.0,-999.0,-999.0
2019-01-14-20,-999.0,-999.0,1.5,2.1,-999.0,-999.0,-999.0,-999.0
2019-01-14-21,1.9,2.1,2.1,2.1,5.0,2.0,1.0,4.0
2019-01-14-22,-999.0,-999.0,2.1,1.5,-999.0,-999.0,-999.0,-999.0
2019-01-14-23,-999.0,-999.0,1.0,2.1,-999.0,-999.0,-999.0,-999.0
