,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-31-00,1.5,1.0,1.0,4.6,2.0,2.0,1.0,3.0
2019-08-31-01,-999.0,-999.0,1.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-08-31-02,-999.0,-999.0,0.5,5.1,-999.0,-999.0,-999.0,-999.0
2019-08-31-03,2.6,2.6,1.5,5.7,2.0,5.0,1.0,4.0
2019-08-31-04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-31-05,-999.0,-999.0,3.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-08-31-06,2.6,3.5,4.1,5.1,2.0,5.0,4.0,2.0
2019-08-31-07,-999.0,-999.0,4.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-08-31-08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-31-09,2.4,1.5,1.5,5.7,3.0,3.0,5.0,3.0
2019-08-31-10,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-08-31-11,-999.0,-999.0,2.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-08-31-12,2.0,1.5,2.6,5.7,2.0,2.0,2.0,5.0
2019-08-31-13,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-08-31-14,-999.0,-999.0,1.5,4.6,-999.0,-999.0,-999.0,-999.0
2019-08-31-15,0.0,2.1,1.0,5.7,1.0,2.0,2.0,4.0
2019-08-31-16,-999.0,-999.0,2.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-08-31-17,-999.0,-999.0,1.5,4.1,-999.0,-999.0,-999.0,-999.0
2019-08-31-18,1.2,1.0,1.5,5.1,2.0,1.0,2.0,4.0
2019-08-31-19,-999.0,-999.0,1.0,3.1,-999.0,-999.0,-999.0,-999.0
2019-08-31-20,-999.0,-999.0,1.0,3.1,-999.0,-999.0,-999.0,-999.0
2019-08-31-21,1.6,1.0,1.5,4.1,1.0,2.0,4.0,3.0
2019-08-31-22,-999.0,-999.0,1.5,3.1,-999.0,-999.0,-999.0,-999.0
2019-08-31-23,-999.0,-999.0,2.1,4.6,-999.0,-999.0,-999.0,-999.0
