,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-09-16-00,340,20,-999,360,150,20,50,20,280,310,60,90,230,50,340,20,70,20,130,110,330,270,-999,330
2019-09-16-01,290,150,20,10,130,60,60,10,90,310,360,70,60,330,320,20,70,20,160,140,60,190,290,10
2019-09-16-02,340,10,-999,10,100,60,60,50,70,150,340,210,30,-999,10,20,50,20,150,180,50,200,40,300
2019-09-16-03,360,20,290,10,260,40,40,20,310,30,340,290,50,320,360,290,70,20,70,330,50,190,40,350
2019-09-16-04,350,20,330,360,40,40,70,30,100,90,350,270,60,290,310,260,60,10,10,280,60,210,40,350
2019-09-16-05,360,20,-999,10,90,40,30,30,90,80,350,350,60,320,360,320,70,20,310,260,60,210,40,320
2019-09-16-06,350,30,-999,10,190,40,60,20,110,10,350,340,50,-999,30,290,60,30,300,280,60,230,30,330
2019-09-16-07,350,20,300,10,100,40,-999,30,100,360,340,360,50,-999,20,360,80,20,170,170,50,270,40,330
2019-09-16-08,350,20,340,10,50,50,50,30,290,50,360,350,40,320,20,10,10,360,220,160,50,290,10,310
2019-09-16-09,350,120,320,20,60,50,60,20,50,80,350,10,40,210,-999,360,360,10,10,260,50,300,50,360
2019-09-16-10,340,100,50,20,80,50,70,40,50,60,360,10,40,190,10,340,330,360,-999,80,50,300,300,350
2019-09-16-11,320,20,50,10,80,50,60,50,40,20,350,10,40,190,70,350,280,10,120,30,40,340,30,10
2019-09-16-12,330,360,240,10,80,60,70,70,20,20,10,360,40,190,80,360,310,10,330,340,20,80,20,350
2019-09-16-13,320,40,230,10,90,60,60,60,20,-999,350,350,40,190,80,10,330,360,60,340,20,270,10,360
2019-09-16-14,260,110,280,10,150,70,50,60,290,270,360,10,40,40,80,10,280,360,-999,10,40,170,20,340
2019-09-16-15,260,100,220,20,180,70,60,50,310,270,360,350,30,180,90,-999,310,360,30,20,40,160,20,10
2019-09-16-16,300,20,210,10,90,70,60,10,290,280,360,350,260,10,350,290,280,360,10,360,330,160,20,10
2019-09-16-17,-999,30,210,10,140,70,60,20,300,290,360,340,230,-999,350,250,320,10,360,20,330,170,20,20
2019-09-16-18,310,120,200,10,160,70,50,20,280,280,10,330,230,260,100,-999,320,20,340,350,330,190,330,20
2019-09-16-19,230,70,270,10,200,70,50,30,250,290,360,10,240,240,60,340,350,10,20,350,350,190,310,10
2019-09-16-20,240,40,240,10,190,80,50,30,290,300,360,20,250,320,120,360,40,20,120,110,310,-999,290,10
2019-09-16-21,210,30,200,20,200,80,30,40,280,290,10,-999,240,70,160,30,30,10,80,90,340,120,290,360
2019-09-16-22,310,50,280,10,190,70,20,50,270,280,360,10,260,30,90,10,330,20,10,20,350,160,290,20
2019-09-16-23,300,60,300,10,220,50,20,40,300,300,360,-999,230,50,-999,10,60,30,40,10,340,170,300,10
