,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-03-04-00,50,40,210,10,110,40,-999,30,70,70,10,350,80,150,360,10,-999,10,10,350,10,20,270,340
2019-03-04-01,50,40,20,10,70,50,70,20,70,60,350,340,70,180,340,20,130,10,10,350,40,270,40,20
2019-03-04-02,-999,40,50,40,80,40,70,20,70,70,350,330,70,260,340,340,350,20,350,330,40,290,40,60
2019-03-04-03,120,20,50,50,70,50,50,20,70,30,350,320,70,330,340,310,300,20,360,330,50,320,40,10
2019-03-04-04,70,10,40,50,80,50,60,10,70,80,350,330,60,270,330,330,290,10,310,310,50,310,50,60
2019-03-04-05,70,80,40,50,80,50,70,20,90,70,340,330,60,290,330,310,260,360,300,280,50,310,40,40
2019-03-04-06,140,300,50,40,90,50,60,10,110,40,340,320,60,290,330,310,200,360,300,280,50,320,40,40
2019-03-04-07,110,150,40,40,80,50,60,20,110,50,350,330,50,290,290,310,230,360,310,290,40,320,20,50
2019-03-04-08,80,320,40,50,100,50,60,40,110,60,350,320,20,300,10,320,240,10,310,290,40,320,360,60
2019-03-04-09,110,20,30,60,70,50,70,60,90,50,350,350,50,290,330,310,250,10,310,310,20,320,20,70
2019-03-04-10,80,150,40,60,80,70,60,70,70,10,360,320,50,220,-999,300,240,360,310,310,350,320,20,70
2019-03-04-11,80,90,40,60,80,60,70,40,80,300,360,310,50,180,170,290,250,20,330,310,360,320,10,50
2019-03-04-12,80,110,40,60,80,60,70,90,340,290,360,-999,60,170,120,-999,250,20,350,340,320,320,20,50
2019-03-04-13,90,130,50,50,90,60,60,70,290,290,360,100,30,140,240,-999,270,30,350,330,340,-999,30,50
2019-03-04-14,80,130,40,60,80,60,50,70,280,250,360,-999,10,90,110,340,270,30,300,350,350,290,30,50
2019-03-04-15,80,90,50,50,80,60,50,70,270,260,10,320,20,10,30,-999,230,20,10,360,330,320,20,50
2019-03-04-16,80,110,40,60,100,60,50,70,250,240,360,350,10,320,160,330,230,10,330,320,330,360,30,50
2019-03-04-17,80,150,50,60,80,60,50,90,280,240,360,-999,360,180,130,50,230,360,360,350,340,360,30,40
2019-03-04-18,90,140,60,60,90,70,60,70,280,300,360,160,360,190,160,60,240,10,20,360,350,350,30,50
2019-03-04-19,100,120,60,50,80,60,60,-999,270,250,350,-999,360,180,50,360,240,20,340,340,340,30,20,40
2019-03-04-20,110,150,40,50,90,60,70,90,280,270,40,-999,360,100,120,340,240,20,350,340,330,70,30,40
2019-03-04-21,110,140,60,60,80,70,60,90,270,270,10,340,360,90,60,310,280,330,10,360,310,40,20,40
2019-03-04-22,150,150,80,-999,80,90,60,90,270,260,40,330,320,360,340,20,270,340,340,340,330,40,30,50
2019-03-04-23,120,150,60,340,80,90,60,100,250,260,70,-999,330,130,60,90,230,350,30,360,330,80,20,50
