,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-01-19-00,140,170,80,160,220,220,210,150,250,240,350,30,260,40,280,10,220,310,350,360,330,350,270,40
2019-01-19-01,160,220,50,160,170,240,200,-999,220,240,350,320,260,350,360,20,230,320,340,340,350,20,350,30
2019-01-19-02,170,310,190,190,240,270,220,270,-999,80,340,340,290,350,230,360,280,330,360,340,310,340,40,40
2019-01-19-03,270,310,230,360,260,320,-999,330,130,150,340,310,270,340,300,340,270,330,350,340,340,360,30,30
2019-01-19-04,180,310,230,40,350,360,100,300,130,140,340,330,290,340,360,10,220,360,330,340,340,280,50,50
2019-01-19-05,-999,310,220,40,350,10,240,340,130,170,350,340,200,320,20,340,210,320,350,330,50,310,50,50
2019-01-19-06,350,310,250,40,340,30,230,350,100,160,340,330,240,310,340,340,240,340,340,340,350,310,40,70
2019-01-19-07,180,280,250,30,330,20,200,360,110,170,330,350,190,320,40,360,240,10,340,340,340,320,50,30
2019-01-19-08,200,300,-999,30,330,40,60,350,90,170,350,340,220,340,20,40,250,360,350,340,340,310,20,360
2019-01-19-09,-999,270,-999,30,320,50,40,20,80,240,340,330,200,350,270,10,240,20,360,350,80,10,100,350
2019-01-19-10,-999,20,60,30,50,40,50,20,90,270,340,210,210,30,280,330,260,360,350,340,10,360,-999,340
2019-01-19-11,180,-999,40,-999,110,100,50,20,330,260,350,200,330,10,280,10,250,310,360,350,360,10,280,360
2019-01-19-12,200,100,70,250,110,80,40,70,310,270,30,180,350,110,290,320,250,330,40,10,40,30,330,10
2019-01-19-13,200,100,50,260,70,90,-999,70,280,270,100,140,320,60,290,-999,240,330,330,320,-999,30,30,20
2019-01-19-14,200,120,70,200,130,110,210,80,270,260,280,-999,270,50,240,-999,260,330,30,20,350,50,310,20
2019-01-19-15,-999,100,60,200,-999,100,-999,90,280,260,-999,160,270,150,240,260,260,340,170,140,350,50,310,30
2019-01-19-16,350,80,60,220,210,40,-999,60,240,280,120,-999,280,180,100,270,240,360,150,140,340,20,300,20
2019-01-19-17,340,300,50,120,250,30,210,290,300,270,320,-999,260,160,280,280,260,330,140,90,330,50,10,340
2019-01-19-18,10,90,70,170,50,40,210,-999,270,240,360,310,260,160,-999,90,250,10,260,170,320,70,290,10
2019-01-19-19,360,20,80,230,210,30,190,-999,250,250,360,300,280,170,-999,310,260,330,140,120,320,30,30,360
2019-01-19-20,360,80,60,230,170,40,220,-999,240,260,350,350,280,200,70,20,240,360,-999,50,330,80,340,360
2019-01-19-21,30,-999,50,240,170,50,240,20,320,270,20,10,280,170,110,300,240,360,350,350,330,60,290,340
2019-01-19-22,360,310,80,250,330,40,30,360,280,270,350,350,280,70,130,-999,260,330,350,360,340,20,320,350
2019-01-19-23,80,20,-999,-999,190,50,-999,20,300,250,350,-999,280,350,80,90,240,320,360,350,350,10,310,10
