,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-05-30-00,200,180,-999,30,110,60,60,100,280,230,20,-999,220,-999,30,360,240,30,40,330,30,360,30,80
2019-05-30-01,220,140,280,40,90,60,80,-999,-999,330,20,-999,-999,-999,350,300,200,50,330,300,60,210,40,50
2019-05-30-02,170,190,220,30,80,60,60,100,360,90,320,220,100,320,200,160,200,80,300,280,80,280,50,70
2019-05-30-03,170,280,240,30,80,350,360,320,120,100,320,250,80,310,230,250,200,20,320,270,80,280,60,50
2019-05-30-04,190,280,230,10,130,350,340,300,130,120,330,220,70,280,260,280,210,10,240,230,50,290,40,50
2019-05-30-05,180,280,220,30,50,30,350,330,140,150,330,340,80,270,240,300,-999,40,290,270,60,300,40,320
2019-05-30-06,260,290,240,360,90,40,240,300,140,150,330,350,70,280,-999,310,210,10,310,290,60,310,50,340
2019-05-30-07,320,290,230,350,140,20,230,290,130,160,360,310,280,320,-999,310,270,40,310,310,60,290,50,180
2019-05-30-08,190,280,210,290,140,20,200,310,80,50,330,350,300,250,250,20,260,30,320,300,70,300,50,140
2019-05-30-09,-999,320,270,180,120,20,40,330,320,140,340,310,270,260,270,310,220,20,300,300,340,310,40,40
2019-05-30-10,180,330,-999,210,100,20,40,330,270,230,350,340,260,210,300,320,280,340,310,290,300,300,30,40
2019-05-30-11,170,330,-999,220,130,20,30,350,280,250,360,330,290,180,300,320,270,20,310,310,300,300,290,30
2019-05-30-12,150,-999,70,180,230,-999,40,50,290,260,10,350,260,190,240,-999,240,300,310,300,320,320,330,50
2019-05-30-13,150,-999,70,190,170,150,220,70,290,260,350,150,250,220,230,-999,180,10,10,350,-999,310,290,40
2019-05-30-14,150,150,60,200,180,-999,190,90,280,250,-999,190,250,80,270,310,230,30,-999,350,300,310,300,50
2019-05-30-15,120,140,10,160,180,310,200,80,270,280,130,170,260,-999,210,-999,210,340,-999,-999,340,300,310,70
2019-05-30-16,50,340,350,210,180,-999,200,90,290,280,250,200,270,-999,200,-999,200,320,330,220,340,300,300,-999
2019-05-30-17,60,-999,340,190,-999,170,210,90,340,260,270,-999,250,260,-999,160,220,300,80,-999,300,310,290,-999
2019-05-30-18,160,90,340,180,170,180,190,90,310,240,200,-999,240,310,180,130,230,-999,-999,-999,320,70,-999,-999
2019-05-30-19,80,-999,330,190,180,310,200,-999,230,250,-999,190,240,220,240,120,250,330,90,140,-999,50,320,-999
2019-05-30-20,50,-999,340,210,180,310,190,-999,250,250,120,170,250,120,200,60,250,320,-999,80,310,50,300,330
2019-05-30-21,360,-999,310,-999,160,290,-999,20,320,240,-999,-999,260,90,200,70,260,330,100,-999,310,50,300,-999
2019-05-30-22,150,-999,350,200,190,260,-999,310,320,260,320,-999,240,350,200,-999,260,330,-999,-999,340,70,280,-999
2019-05-30-23,160,130,320,200,160,170,200,160,260,280,360,220,230,-999,220,20,270,70,-999,310,310,80,250,-999
