,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-09-04-00,180,340,150,10,90,60,40,110,330,290,120,90,230,-999,40,60,-999,30,170,270,310,140,310,330
2019-09-04-01,140,30,100,20,110,60,60,110,230,300,130,90,10,10,20,50,-999,30,220,120,330,90,190,330
2019-09-04-02,200,160,210,360,20,30,40,330,240,320,240,170,40,340,-999,240,80,290,220,80,230,90,170,320
2019-09-04-03,190,200,-999,360,20,60,40,320,300,330,260,10,20,310,360,200,-999,40,120,60,190,80,330,280
2019-09-04-04,180,220,170,30,70,80,240,90,280,310,270,130,50,270,20,160,-999,30,70,70,150,60,30,310
2019-09-04-05,190,310,70,90,190,60,60,100,320,310,310,330,20,160,70,170,-999,30,130,70,120,40,30,320
2019-09-04-06,210,180,80,-999,170,30,40,120,280,310,330,70,30,290,10,270,-999,20,10,170,70,10,30,310
2019-09-04-07,240,160,10,40,60,80,60,70,260,280,340,180,360,290,60,60,140,350,330,280,130,280,60,320
2019-09-04-08,220,160,40,40,90,70,40,90,240,270,90,100,10,350,-999,110,-999,360,290,320,50,200,130,320
2019-09-04-09,310,180,160,40,80,70,60,30,230,300,360,200,280,310,80,120,340,-999,330,270,270,200,170,300
2019-09-04-10,-999,170,190,40,120,60,70,80,130,10,140,200,-999,-999,60,40,310,270,330,300,260,200,310,290
2019-09-04-11,180,140,60,360,70,60,60,30,310,290,150,200,10,130,110,100,300,330,60,200,290,-999,320,290
2019-09-04-12,180,50,50,360,70,60,50,120,310,300,150,180,220,170,110,120,290,290,100,70,300,60,20,290
2019-09-04-13,210,120,40,20,70,50,60,100,280,300,140,-999,350,190,-999,120,360,300,130,60,330,50,300,330
2019-09-04-14,220,100,50,10,70,50,60,90,260,260,80,70,230,50,290,150,360,340,140,-999,300,10,250,20
2019-09-04-15,210,150,40,210,110,60,60,80,260,290,150,150,230,120,110,10,320,290,180,140,320,-999,250,-999
2019-09-04-16,190,-999,240,190,140,80,60,80,270,270,140,-999,280,130,90,110,310,270,-999,-999,310,320,240,360
2019-09-04-17,340,100,230,20,170,60,40,70,260,270,20,-999,230,320,260,160,340,260,80,-999,310,310,280,-999
2019-09-04-18,310,120,230,10,210,60,30,100,290,280,80,90,230,290,-999,210,300,270,180,170,300,330,310,320
2019-09-04-19,360,130,200,30,170,60,120,50,100,350,110,-999,230,-999,260,150,280,330,110,-999,320,310,300,330
2019-09-04-20,210,130,230,110,140,60,230,110,340,260,90,110,250,10,250,170,320,340,90,60,310,-999,300,340
2019-09-04-21,240,140,30,300,80,70,70,90,270,280,30,-999,240,360,200,50,330,260,120,100,330,50,290,350
2019-09-04-22,290,90,240,200,180,90,260,110,250,280,10,-999,260,340,-999,90,320,310,120,60,310,-999,340,320
2019-09-04-23,340,130,290,170,210,80,220,60,250,260,120,-999,250,-999,150,190,-999,320,110,120,320,40,290,300
