UTC,濟州,那霸機場,上海,福州,廈門
2019-04-11-00,10.27947998046875,20.329345703125,11.636260986328125,17.537811279296875,19.40545654296875
2019-04-11-01,11.17242431640625,20.9732666015625,12.320281982421875,17.808929443359375,20.109283447265625
2019-04-11-02,10.939605712890625,21.60076904296875,13.15338134765625,18.250579833984375,22.065765380859375
2019-04-11-03,11.815704345703125,22.160919189453125,13.7506103515625,18.74652099609375,22.10101318359375
2019-04-11-04,12.60980224609375,22.24237060546875,14.2188720703125,20.01611328125,21.566864013671875
2019-04-11-05,12.649932861328125,21.66925048828125,14.658233642578125,19.28009033203125,22.430938720703125
2019-04-11-06,12.430572509765625,21.220947265625,14.555999755859375,17.668731689453125,23.820953369140625
2019-04-11-07,12.267333984375,21.515625,14.174835205078125,19.595916748046875,24.366058349609375
2019-04-11-08,12.009521484375,21.07794189453125,13.923065185546875,19.875457763671875,22.863372802734375
2019-04-11-09,11.31011962890625,20.633026123046875,13.25054931640625,19.140380859375,22.245635986328125
2019-04-11-10,10.5211181640625,20.3253173828125,12.45135498046875,18.5748291015625,20.98834228515625
2019-04-11-11,10.147674560546875,20.079437255859375,11.66265869140625,17.832855224609375,19.792510986328125
2019-04-11-12,9.968536376953125,19.4957275390625,11.108917236328125,17.4794921875,19.7364501953125
2019-04-11-13,10.119769287109376,19.214024658203126,10.833278808593752,17.387718505859375,19.40793701171875
2019-04-11-14,9.96166259765625,19.026292724609373,10.65256103515625,17.195341186523436,19.35105285644531
2019-04-11-15,9.852317810058594,18.711105346679688,10.494117736816406,16.911346435546875,19.389671325683594
2019-04-11-16,9.72653076171875,19.186204528808595,10.27454345703125,16.474129028320313,19.16230926513672
2019-04-11-17,9.642160644531248,19.03950988769531,9.986619873046873,16.211663208007813,18.736304931640625
2019-04-11-18,9.366317749023438,18.90252685546875,9.651870727539062,16.058456420898438,18.503890991210938
2019-04-11-19,9.245325927734374,18.826625366210934,9.342271118164062,15.849228515624997,18.372981567382812
2019-04-11-20,8.666293029785157,19.018667297363283,9.077709350585938,15.415220336914064,18.21398651123047
2019-04-11-21,7.853019714355469,18.657859802246094,8.822486877441406,14.904731750488281,17.778663635253906
2019-04-11-22,8.931978149414062,19.115506896972654,9.203908996582031,14.345799865722658,17.49594512939453
2019-04-11-23,10.10805419921875,19.752862548828126,10.711695556640626,14.987047119140625,18.091109619140624
