UTC,濟州,那霸機場,上海,福州,廈門
2019-11-15-00,11.96929931640625,19.349578857421875,14.097381591796875,15.167144775390625,16.44268798828125
2019-11-15-01,13.01904296875,20.329345703125,15.691680908203125,16.91632080078125,18.19000244140625
2019-11-15-02,13.95196533203125,21.358642578125,17.111724853515625,18.6781005859375,19.900360107421875
2019-11-15-03,14.57000732421875,22.26385498046875,18.217376708984375,20.044525146484375,21.246246337890625
2019-11-15-04,14.870452880859375,22.416351318359375,19.309173583984375,21.221160888671875,22.490386962890625
2019-11-15-05,15.100921630859375,22.30322265625,20.052703857421875,21.578094482421875,23.22149658203125
2019-11-15-06,15.047149658203125,21.993896484375,20.168426513671875,20.94287109375,23.47528076171875
2019-11-15-07,15.251007080078125,21.592529296875,19.6102294921875,20.408050537109375,23.14166259765625
2019-11-15-08,14.7940673828125,20.731842041015625,18.447357177734375,19.342803955078125,21.797698974609375
2019-11-15-09,13.42608642578125,20.1951904296875,17.19537353515625,17.97149658203125,20.580841064453125
2019-11-15-10,12.98504638671875,19.47589111328125,16.3109130859375,16.927398681640625,19.750152587890625
2019-11-15-11,12.547698974609375,18.907806396484375,15.826324462890625,16.283538818359375,18.960479736328125
2019-11-15-12,12.148834228515625,18.903656005859375,15.4334716796875,15.859130859375,17.96514892578125
2019-11-15-13,12.196412353515624,18.9530029296875,15.289615478515625,15.280173339843751,17.349036865234375
2019-11-15-14,12.337314147949218,19.051312561035154,15.076206665039063,14.78159484863281,16.886148681640627
2019-11-15-15,12.280059814453125,18.94487762451172,14.798797607421875,14.524093627929688,16.517356872558594
2019-11-15-16,13.172106933593751,18.81035186767578,14.660769348144534,14.313554077148439,16.162019958496096
2019-11-15-17,12.969326782226563,18.775963134765625,14.444268798828125,14.136672973632812,15.920567626953126
2019-11-15-18,12.990310668945312,18.70892333984375,14.20843505859375,13.950668334960938,15.82275390625
2019-11-15-19,13.2385791015625,18.87334533691406,14.025772705078124,13.847737426757812,15.844815673828125
2019-11-15-20,13.032757263183594,18.885228576660158,13.880439758300783,13.894198608398439,15.848236694335938
2019-11-15-21,12.915519714355469,18.858154296875,13.737144470214844,13.835647583007812,15.862060546875
2019-11-15-22,12.416061401367188,19.018522338867186,13.90115234375,13.832860107421874,15.91270782470703
2019-11-15-23,13.081993408203125,20.99890625,14.389792480468751,14.87545654296875,16.495220947265626
