UTC,濟州,那霸機場,上海,福州,廈門
2019-05-30-00,25.195037841796875,25.0408935546875,23.33282470703125,22.262237548828125,22.95135498046875
2019-05-30-01,25.951385498046875,25.753326416015625,24.3380126953125,23.634765625,24.32666015625
2019-05-30-02,26.58734130859375,26.15936279296875,24.821868896484375,24.787322998046875,25.63421630859375
2019-05-30-03,26.460601806640625,26.44232177734375,25.74365234375,25.965087890625,26.712188720703125
2019-05-30-04,25.646453857421875,26.57940673828125,25.977935791015625,27.2955322265625,27.591339111328125
2019-05-30-05,25.2181396484375,26.6888427734375,26.745086669921875,28.688751220703125,27.660247802734375
2019-05-30-06,24.327056884765625,26.470428466796875,26.3853759765625,29.036712646484375,27.697265625
2019-05-30-07,24.1064453125,26.049774169921875,26.812896728515625,28.737823486328125,27.368499755859375
2019-05-30-08,22.568267822265625,25.128448486328125,25.301666259765625,28.6754150390625,26.935333251953125
2019-05-30-09,21.864990234375,24.401275634765625,25.23779296875,27.924072265625,26.418914794921875
2019-05-30-10,21.259368896484375,23.655487060546875,24.159759521484375,26.7877197265625,25.724761962890625
2019-05-30-11,21.096527099609375,23.13433837890625,23.362396240234375,25.199798583984375,24.911285400390625
2019-05-30-12,20.114410400390625,22.8890380859375,22.7066650390625,24.221221923828125,24.407440185546875
2019-05-30-13,20.820219726562502,22.82201416015625,22.139960937500003,23.5927392578125,24.099829101562502
2019-05-30-14,20.870912170410154,22.618705444335937,21.86822692871094,23.187799377441408,23.92732269287109
2019-05-30-15,20.745040893554688,22.533493041992188,21.801856994628906,22.696853637695312,23.783050537109375
2019-05-30-16,20.269742126464845,22.498150329589844,21.705385742187502,22.23045104980469,23.59531768798828
2019-05-30-17,19.833060302734374,22.431279296874997,21.01906005859375,21.83916748046875,23.434269409179684
2019-05-30-18,19.105865478515625,22.40106201171875,19.557022094726562,21.715362548828125,23.33990478515625
2019-05-30-19,19.093675537109373,22.37200927734375,18.657957763671874,21.56682189941406,23.24653747558594
2019-05-30-20,18.63572570800781,22.370184020996096,18.221582641601564,21.542703552246095,23.200648193359378
2019-05-30-21,18.130294799804688,22.461471557617188,18.22008514404297,21.56220245361328,23.05022430419922
2019-05-30-22,16.715858459472656,24.293028869628905,18.299976501464844,21.86648468017578,23.292999877929685
2019-05-30-23,15.969407958984377,25.647940673828124,18.766489257812502,23.363570556640628,24.028387451171877
